"population","rep.ID","Parameter","mean","Rhat","n.eff"
"anc2","anc2.C10","deviance",-8.87191672281119,1.00115385280834,5300
"anc2","anc2.C10","r_max",1.59479325506122,1.00143461658539,3700
"4","4.D10","K_s",17.5336413387627,1.00177259427375,6000
"4","4.D10","deviance",-0.385412261675502,1.00098069790229,6000
"4","4.D10","r_max",1.68504125622854,1.00090750985116,6000
"22","22.E10","K_s",9.76456901407871,1.00087286543557,6000
"22","22.E10","deviance",-6.1157611123363,1.00088948197911,6000
"22","22.E10","r_max",1.56634389213577,1.00076812909707,6000
"anc2","anc2.F10","K_s",6.66845350040529,1.00054917907202,6000
"anc2","anc2.F10","deviance",-7.36339294703979,1.00086571183377,6000
"anc2","anc2.F10","r_max",1.51889912938202,1.00064881488521,6000
"29","29.B10","K_s",5.26125651609394,1.00094886183607,6000
"29","29.B10","deviance",-0.402200580909552,1.00083608449976,6000
"29","29.B10","r_max",1.50125278764372,1.00149270241416,3500
"3","3.C10","K_s",1.40684700229093,1.00131052394743,6000
"3","3.C10","deviance",-8.60637559212879,1.00091570993748,6000
"3","3.C10","r_max",1.39195311369001,1.00149267527465,3500
"7","7.D10","K_s",6.10814203135978,1.00059639909153,6000
"7","7.D10","deviance",-14.9682900600969,1.00132082491919,4300
"7","7.D10","r_max",1.34932203787395,1.00084882862532,6000
"5","5.E10","K_s",10.9786405211339,1.00085264400218,6000
"5","5.E10","deviance",-3.27332731541836,1.00213000003464,2100
"5","5.E10","r_max",1.37778735088937,1.00091785558358,6000
"24","24.B11","K_s",21.011850704167,1.00089710637709,6000
"24","24.B11","deviance",-1.80751493302179,1.00100260119812,6000
"24","24.B11","r_max",1.75846545915871,1.00176908704715,2800
"anc5","anc5.C11","K_s",11.5742837306782,1.00207808783411,2200
"anc5","anc5.C11","deviance",-5.04328725712831,1.00118495684952,5100
"anc5","anc5.C11","r_max",1.56082978992555,1.0013013722837,4400
"11","11.D11","K_s",5.67559421657395,1.00092405873107,6000
"11","11.D11","deviance",0.720199533937353,1.00065234158239,6000
"11","11.D11","r_max",1.60584205010727,1.00067674588678,6000
"24","24.E11","K_s",29.2301113792128,1.00067431077127,6000
"24","24.E11","deviance",3.99892728426537,1.0012295829694,4800
"24","24.E11","r_max",1.66702378045599,1.00120835074419,4900
"1","1.F11","K_s",9.52715831835692,1.00068619462437,6000
"1","1.F11","deviance",-10.9599638747603,1.00114854016843,5400
"1","1.F11","r_max",1.48519169579185,1.00080845813733,6000
"18","18.B11","K_s",5.1528096505544,1.00088158321111,6000
"18","18.B11","deviance",-7.90733264088143,1.00142930448558,4700
"18","18.B11","r_max",1.4470665682698,1.00119343598348,5000
"17","17.C11","K_s",4.06200299260119,1.00111211148317,5700
"17","17.C11","deviance",-5.15881561674617,1.00139275051232,3900
"17","17.C11","r_max",1.6744016081379,1.00102280382022,6000
"27","27.D11","K_s",20.0626546160401,1.00151407593271,3500
"27","27.D11","deviance",3.38578897082188,1.0012002025211,5000
"27","27.D11","r_max",1.64815256335878,1.001021362992,6000
"18","18.E11","K_s",5.63426711003024,1.00068708093188,6000
"18","18.E11","deviance",-3.45458215657272,1.00118065332484,5100
"18","18.E11","r_max",1.49761306744863,1.000638156144,6000
"26","26.F11","K_s",8.90802615764065,1.0013710212694,4000
"26","26.F11","deviance",-5.3943861264164,1.00113830198096,6000
"26","26.F11","r_max",1.54183902383886,1.00196664299261,2400
"anc4","anc4.B11","K_s",6.6692336505676,1.00159624437518,3200
"anc4","anc4.B11","deviance",-7.08391857729786,1.00115748438931,5300
