"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"20","20.E09",30.3238594883308,28.6093540992055,15.0051750116385,48.3206346875907,0,1.84679713458754,1.82966565201025,1.56621326333944,2.14199946535139,0,12.651353661585,8.12497976246422,18.3198204902575,0
"3","3.F09",6.51506876262793,5.1687152769266,0.983555783359564,13.693776950544,0,1.51216509821154,1.49558996493498,1.25567386049913,1.76972805857611,0,3.12662973266951,0.929122223557135,7.10511812923774,0
"23","23.C10",15.2663057106264,14.3179526840029,7.05751162696761,24.5288031480253,0,1.72453765280959,1.71307932890341,1.50146878482481,1.95370514963138,0,6.98986565465688,4.20618498831174,10.7585766107413,0
"19","19.D10",19.8485431782491,16.5985546517244,3.88171722098221,44.5056880827545,0,1.61735857671393,1.58808725253846,1.24214229178058,2.04941035796852,0,9.08056902703595,3.55472190909536,18.893890205703,0
"8","8.E10",14.1037658718723,7.13125673107827,0.00551119719509223,57.4076008635504,0,1.70289970746553,1.62740780556051,1.08913537891539,2.4991554977131,0,3.73979916293229,0.00434387464229995,19.0737069221332,0
"23","23.F10",14.3247837479012,13.341244166448,6.21358635712285,24.2527519431031,0,1.6503494642815,1.64092402871014,1.43254931303355,1.88254703069873,0,6.94175347646907,3.90487472295029,11.3203254927239,0
"2","2.B10",40.6079159639317,37.3025678873464,14.2003246542656,76.9232344599125,0,1.85318746439163,1.82213280975091,1.43116928376832,2.35814078436537,0,16.551861657711,8.89660986606264,26.5710481812537,0
"anc2","anc2.C10",30.4552539680485,25.6116464298035,4.71695626551931,70.7863659959293,0,1.90677926450756,1.86365769545026,1.39520595308195,2.58609970393309,0,11.1008161495764,4.0594384866844,22.8574299041524,0
"4","4.D10",28.0187975350928,24.6453058791596,8.24992538341245,55.9413402711515,0,1.80920986041489,1.78057976189166,1.37086307383174,2.25698113554911,0,11.337186296028,5.41060366253187,20.5244073008238,0
"22","22.E10",44.20540731458,40.8833057824372,13.826291170972,82.5257880986312,0,2.10607865680065,2.07704084315764,1.59723888578427,2.69497020839766,0,15.0475554132847,7.93381399154052,24.8372731210061,0
"anc2","anc2.F10",35.865319809178,32.0406544181866,10.9151371182708,73.6497284740693,0,1.78130803876238,1.74984148176468,1.33334439392641,2.30148201847127,0,15.1217844005369,6.83392103759372,26.1827561415445,0
