"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"anc5","anc5.C11",11.5742837306782,10.5123678659344,3.28257920253925,22.2894366972683,0,1.56082978992555,1.55362558981317,1.31331849137436,1.79195661010336,0,5.95182878185768,2.3515880170262,11.2124741004641,0
"11","11.D11",5.67559421657395,4.82849062526617,0.364025841717795,12.3422958422233,0,1.60584205010727,1.59657921684677,1.31331897697472,1.88419916232934,0,2.61224934109923,0.236442231092367,5.99426706090432,0
"24","24.E11",29.2301113792128,28.9424647213932,12.3847475445395,49.788675028784,0,1.66702378045599,1.66685516577979,1.30879215912488,2.06449939974461,0,14.4802690649065,6.12505966080836,23.6398753809716,0
"1","1.F11",9.52715831835692,8.99714930327861,4.14516842327576,15.9553490478548,0,1.48519169579185,1.48170657289511,1.31751922276463,1.64277479875835,0,5.47225995896009,2.97127041889278,8.89855934507121,0
"18","18.B11",5.1528096505544,4.69521126562252,1.10375851732522,9.76813451462149,0,1.4470665682698,1.44265474923966,1.28042904041767,1.63045435146132,0,2.99618024801977,0.796294570230393,5.67853543277545,0
"17","17.C11",4.06200299260119,3.72483626128844,0.71632657834568,7.79312698708752,0,1.6744016081379,1.66913045904084,1.47167187218218,1.84845228533896,0,1.87967462519505,0.443995370282482,3.60988572449149,0
"27","27.D11",20.0626546160401,18.2962439315008,2.33846268214027,40.6134219182404,0,1.64815256335878,1.63824361466579,1.25850074844439,2.0051225317108,0,9.45862564876921,2.38173456087368,18.6655713349576,0
"18","18.E11",5.63426711003024,4.89885585324951,0.566063142330363,11.6402654512631,0,1.49761306744863,1.49082313417321,1.28593267972476,1.72457330683658,0,2.95655154898863,0.579600383073637,6.47572331842889,0
"26","26.F11",8.90802615764065,8.12323151825361,2.61431579367813,17.1904131493178,0,1.54183902383886,1.53491624486905,1.30534742300927,1.7563927139359,0,4.63850474094116,1.72409990208083,8.8686876140747,0
"anc4","anc4.B11",6.6692336505676,6.08909012260798,1.84151599742704,12.9264021055072,0,1.41164674064955,1.40730208716404,1.22856094892241,1.60253244397146,0,4.03135086826693,1.54616003359489,7.79508146056932,0
"15","15.C11",10.2216929976152,9.48266482443048,3.43146432159035,18.2384353562885,0,1.47791452043396,1.47121322535981,1.27986641844911,1.68522600566794,0,5.83230319707679,2.49545511742757,10.1379464374334,0
"10","10.D11",10.8137931284364,9.29539883955234,1.35814102154346,23.3562929634535,0,1.4766788255245,1.4645611115066,1.17366892956243,1.77060240852675,0,5.79127431387975,1.3408407124818,13.041836241349,0
"16","16.E11",6.57175371940605,6.0030124783149,1.90378217008325,12.5259801062622,0,1.44081162775966,1.43625209376613,1.26926194677975,1.62605733389526,0,3.84725371186638,1.51576628819752,7.31136311075026,0
