"population","rep.ID","Parameter","mean","Rhat","n.eff"
"25","25.E03","b",-1.38623218623166,1.00075104132169,6000
"25","25.E03","d.t",4.7936913878325,1.00082170082612,6000
"25","25.E03","tmax",41.1803062420502,1.0012631929774,4600
"19","19.F03","a",0.0530455953004918,1.00077664591514,6000
"19","19.F03","b",-1.35186291036623,1.00073149875953,6000
"19","19.F03","d.t",3.02584536471118,1.00087636414371,6000
"19","19.F03","tmax",40.7775701026126,1.00066332568259,6000
"33","33.G03","a",0.050195928531533,1.00092683716015,6000
"33","33.G03","b",-1.2594339087124,1.00126348018487,6000
"33","33.G03","d.t",2.10351023163017,1.00125178984079,4600
"33","33.G03","tmax",40.4257009126824,1.00090717588073,6000
"4","4.B03","a",0.0504380850551077,1.02510253722802,6000
"4","4.B03","b",-1.3904579747884,1.0010589493996,6000
"4","4.B03","d.t",1.56569163426226,1.00114330350927,5400
"4","4.B03","tmax",40.4758120662751,1.00243104148421,3400
"9","9.C03","a",0.0607255483631569,1.00439366350817,4500
"9","9.C03","b",-1.28575467706734,1.00098184654471,6000
"9","9.C03","d.t",4.79884275322462,1.0047123550267,2800
"9","9.C03","tmax",40.8604054994321,1.00108404530566,6000
"22","22.D03","a",0.0570094397648417,1.00243167168909,6000
"22","22.D03","b",-1.30882238490494,1.00114125022416,5400
"22","22.D03","d.t",3.89936267515262,1.00076705882751,6000
"22","22.D03","tmax",40.8136297166275,1.00189009116508,6000
"28","28.E03","a",0.0624881615896728,1.01657400533575,6000
"28","28.E03","b",-1.53287834383295,1.00065076024449,6000
"28","28.E03","d.t",4.6204183738763,1.00206170410589,4200
"28","28.E03","tmax",41.2574733031087,1.00107760452599,6000
"4","4.F03","a",0.0517891258796437,1.0017954487192,3800
"4","4.F03","b",-1.3352408924515,1.00160840418744,6000
"4","4.F03","d.t",2.66861022813094,1.00124864996964,6000
"4","4.F03","tmax",40.8605918849178,1.00115876658675,5300
"9","9.G03","a",0.0559212868691652,1.00457688814286,3900
"9","9.G03","b",-1.2565287337424,1.00132970825186,4200
"9","9.G03","d.t",4.61079079554049,1.00097750588966,6000
"9","9.G03","tmax",41.2318196425772,1.00130250041145,5600
"3","3.B03","a",0.0568406543052358,1.00934312547079,2500
"3","3.B03","b",-1.19851244477019,1.00173153510078,2800
"3","3.B03","d.t",4.20310121949884,1.00190770358802,3000
"3","3.B03","tmax",41.035521857276,1.00104784659808,6000
"30","30.C03","a",0.0572749978914304,1.00153709685183,3400
"30","30.C03","b",-1.33504444333344,1.00180003893231,2700
"30","30.C03","d.t",3.793944641155,1.00196159316643,3100
"30","30.C03","tmax",40.9277159370347,1.00161278404647,5300
"20","20.D03","a",0.054327443948866,1.00931057783571,6000
"20","20.D03","b",-1.3181221296153,1.00078649437037,6000
"20","20.D03","d.t",4.03577126994869,1.00083656596262,6000
"20","20.D03","tmax",41.141062427085,1.0012736992013,4500
"30","30.E03","a",0.054939510546741,1.00167749143197,6000
"30","30.E03","b",-1.01217108856062,1.00074226390321,6000
"30","30.E03","d.t",4.51325201054223,1.00300821609472,6000
"30","30.E03","tmax",41.01945161332,1.00077090844895,6000
"7","7.F03","a",0.0520864655091487,1.01075511282345,3700
"7","7.F03","b",-1.36833906975854,1.00085339825985,6000
"7","7.F03","d.t",3.08702892194082,1.00088341162168,6000
"7","7.F03","tmax",40.9244476650177,1.00066083237807,6000
"14","14.B04","a",0.0630427463621797,1.00506023968178,5600
"14","14.B04","b",-1.56228005641821,1.00098347013396,6000
"14","14.B04","d.t",4.26431740812523,1.00145092723103,3700
"14","14.B04","tmax",41.1685828787189,1.00066662685575,6000
"32","32.C04","a",0.0540557373105849,1.0089651465892,2200
"32","32.C04","b",-1.29497284737891,1.001213497979,4900
"32","32.C04","d.t",3.20437922810939,1.00097004363931,6000
"32","32.C04","tmax",40.8014654277776,1.00066445247916,6000
"19","19.D04","a",0.052635020488841,1.00863392029668,1900
"19","19.D04","b",-1.34352246291712,1.00169955024162,2900
"19","19.D04","d.t",3.44615041161998,1.00071001913462,6000
"19","19.D04","tmax",40.9548161262145,1.00082018793174,6000
"6","6.F04","a",0.0518308339543482,1.01926824494735,5000
"6","6.F04","b",-1.41192578414716,1.00129925079633,6000
"6","6.F04","d.t",2.38817447821971,1.00093973267174,6000
"6","6.F04","tmax",40.7030619530477,1.00112476997429,5600
"31","31.B04","a",0.0634661691809507,1.00298369463208,6000
"31","31.B04","b",-1.60276065043854,1.00088237978106,6000
"31","31.B04","d.t",4.04153827376798,1.00064229750956,6000
"31","31.B04","tmax",40.6898571940386,1.00073143852425,6000
"35","35.C04","a",0.0529735116260461,1.03089174436602,3400
"35","35.C04","b",-1.28895695045137,1.00093413402209,6000
"35","35.C04","d.t",2.70978276599638,1.0020330190079,3100
"35","35.C04","tmax",41.1019759487003,1.00128044968271,5900
"4","4.D04","a",0.0536875058775411,1.00350239458836,6000
"4","4.D04","b",-1.31567779811042,1.00135855502018,4100
"4","4.D04","d.t",3.67923314129601,1.00233025911994,3100
"4","4.D04","tmax",41.0569143880983,1.0021007558004,6000
"2","2.E04","a",0.0578012356879577,1.01068296207315,3000
"2","2.E04","b",-1.43309794672159,1.00131608952359,4300
"2","2.E04","d.t",3.99647347295594,1.00085538187885,6000
"2","2.E04","tmax",40.9560610117761,1.00108067922635,6000
"21","21.F04","a",0.0622833344422502,1.01632890563416,5000
"21","21.F04","b",-1.51342253527672,1.00192231673537,2500
"21","21.F04","d.t",3.75913117399293,1.00065738537582,6000
"21","21.F04","tmax",40.9148528673947,1.00214406233889,2100
