"","population","population.number","temperature","well.ID","r.exp"
"499","3",21,34,"D09_71",3.78869310771013
"500","3",21,34,"F09_71",3.78947164815781
"501","3",21,40,"B03_86",0.329646899589832
"502","3",21,40,"C10_86",0.252851083164917
"503","3",21,40,"D09_86",0.368926748491558
"504","3",21,40,"F09_86",-0.0792005678538045
"505","30",22,10,"C03_11",0.515344941852556
"506","30",22,10,"C09_11",0.400740565303453
"507","30",22,10,"E03_11",0.482895859193895
"508","30",22,10,"E08_11",0.50757351698664
"509","30",22,16,"C03_26",1.02845198696555
"510","30",22,16,"C09_26",1.04843513297969
"511","30",22,16,"E03_26",1.48387698417396
"512","30",22,16,"E08_26",1.12514632822032
"513","30",22,22,"C03_41",2.05538640618274
"514","30",22,22,"C09_41",2.28132203854162
"515","30",22,22,"E03_41",2.11790495095079
"516","30",22,22,"E08_41",2.22039055668588
"517","30",22,28,"C03_56",3.30964854812937
"518","30",22,28,"C09_56",3.11228975100371
"519","30",22,28,"E03_56",4.00686844561434
"520","30",22,28,"E08_56",3.25002483383843
"521","30",22,34,"C03_71",4.02768255001821
"522","30",22,34,"C09_71",3.88696577189036
"523","30",22,34,"E03_71",3.28381887408072
"524","30",22,34,"E08_71",3.49174313443304
"525","30",22,40,"C03_86",0.333265040829635
"526","30",22,40,"C09_86",0.138430586775224
"527","30",22,40,"E03_86",0.145439785972824
"528","30",22,40,"E08_86",0.262375910849503
"529","31",23,10,"B04_6",0.378325783007782
"530","31",23,10,"D06_6",0.422985229366834
"531","31",23,10,"D09_6",0.299813214799138
"532","31",23,10,"F08_6",0.439991737410896
"533","31",23,16,"B04_21",0.967171434642482
"534","31",23,16,"D06_21",0.912132977846422
"535","31",23,16,"D09_21",1.06451045498563
"536","31",23,16,"F08_21",0.857506551045022
"537","31",23,22,"B04_36",2.65482745153246
"538","31",23,22,"D06_36",1.950823415845
"539","31",23,22,"D09_36",2.00967265880161
"540","31",23,22,"F08_36",2.44787188507978
"541","31",23,28,"B04_51",3.8435133546456
"542","31",23,28,"D06_51",2.8301845109308
"543","31",23,28,"D09_51",3.08713775853982
"544","31",23,28,"F08_51",3.44250209071252
"545","31",23,34,"B04_66",4.54313613133503
"546","31",23,34,"D06_66",4.56277405660209
"547","31",23,34,"D09_66",3.83952062431268
"548","31",23,34,"F08_66",3.86027366061621
"549","31",23,40,"B04_81",-0.314194341707896
"550","31",23,40,"D06_81",0.00727469657094401
"551","31",23,40,"D09_81",0.17195242242987
"552","31",23,40,"F08_81",0.249106837818121
"553","32",24,10,"C04_1",0.392109774192328
"554","32",24,10,"D07_1",0.42978233813424
"555","32",24,10,"D08_1",0.375723030541698
"556","32",24,10,"F07_1",0.480819585362485
"557","32",24,16,"C04_16",1.05791667944791
"558","32",24,16,"D07_16",1.07474448430937
"559","32",24,16,"D08_16",1.04994283074728
"560","32",24,16,"F07_16",1.15479934588661
"561","32",24,22,"C04_31",2.0218966324977
"562","32",24,22,"D07_31",1.9598942360024
"563","32",24,22,"D08_31",2.17604862817951
"564","32",24,22,"F07_31",1.80060459694456
"565","32",24,28,"C04_46",2.96701209705899
"566","32",24,28,"D07_46",2.88469984846644
"567","32",24,28,"D08_46",3.46892490239383
"568","32",24,28,"F07_46",2.94673593220221
"569","32",24,34,"C04_61",3.96556476841501
"570","32",24,34,"D07_61",4.21497781097601
"571","32",24,34,"D08_61",4.45910011158599
"572","32",24,34,"F07_61",4.01661623425069
"573","32",24,40,"C04_76",-0.0491427264195612
"574","32",24,40,"D07_76",0.721923783080416
"575","32",24,40,"D08_76",0.367416795169579
"576","32",24,40,"F07_76",0.191581342449897
"577","33",25,10,"C03_1",0.390764937358142
"578","33",25,10,"D05_1",0.369430430048112
"579","33",25,10,"E08_1",0.331686079060994
"580","33",25,10,"G03_1",0.375988661402386
"581","33",25,16,"C03_16",0.951236008020693
"582","33",25,16,"D05_16",0.990788745503249
"583","33",25,16,"E08_16",1.05257660656553
"584","33",25,16,"G03_16",1.02031151985464
"585","33",25,22,"C03_31",2.28260652560469
"586","33",25,22,"D05_31",2.09238288231303
"587","33",25,22,"E08_31",1.74453393833516
"588","33",25,22,"G03_31",1.69839273509923
"589","33",25,28,"C03_46",3.04243960262325
"590","33",25,28,"D05_46",2.96103324888532
"591","33",25,28,"E08_46",2.92446857515394
"592","33",25,28,"G03_46",2.7525968811901
"593","33",25,34,"C03_61",3.99890987061783
"594","33",25,34,"D05_61",4.12448598581773
"595","33",25,34,"E08_61",3.60470744508583
"596","33",25,34,"G03_61",3.88993534478334
"597","33",25,40,"C03_76",0.278128049140945
"598","33",25,40,"D05_76",0.392617755338663
"599","33",25,40,"E08_76",-0.224947118360046
"600","33",25,40,"G03_76",-0.191062611563627
