"","Pop.id","Parameter","mean","Rhat","n.eff"
"515",86,"cf.tmax",28.6829596837632,1.00301702561855,3000
"516",86,"deviance",-3.73150379505967,1.00110988427168,3000
"517",87,"cf.a",0.0304477072681343,1.37863138908971,9
"518",87,"cf.b",-0.666907841081183,2.11950929032354,5
"519",87,"cf.delta_t",10.4386098930971,1.70634499404142,6
"520",87,"cf.sigma",0.0482370286251291,1.00428384613715,530
"521",87,"cf.tmax",30.8685055266794,2.34656200624091,5
"522",87,"deviance",-34.3658475557754,1.00684329910965,320
"523",88,"cf.a",0.047194762478048,1.05329543450975,47
"524",88,"cf.b",-1.4530017316225,1.05900713490394,78
"525",88,"cf.delta_t",6.64231363211295,1.03390269016848,72
"526",88,"cf.sigma",0.0473231691099665,1.00105454569377,3000
"527",88,"cf.tmax",37.2191143440141,1.01746520694269,130
"528",88,"deviance",-35.0293114698911,1.00319669040647,760
"529",89,"cf.a",0.0660032124153757,1.00146238124469,3000
"530",89,"cf.b",-1.52497864908117,1.00051303763214,3000
"531",89,"cf.delta_t",7.38201370259944,1.00214832675421,3000
"532",89,"cf.sigma",0.398920984305113,1.0006886953647,3000
"533",89,"cf.tmax",37.0816460649202,1.06825253186789,3000
"534",89,"deviance",3.71740075316255,1.00135404405751,2300
"535",90,"cf.a",0.0623573535177675,1.00303888681089,2600
"536",90,"cf.b",-1.12991037449162,1.0005440432229,3000
"537",90,"cf.delta_t",7.57780876283294,1.00082455811443,3000
"538",90,"cf.sigma",0.392428315805656,1.00055810761963,3000
"539",90,"cf.tmax",39.380678200083,1.0005136878319,3000
"540",90,"deviance",7.61309591489947,1.00127404507086,3000
"541",91,"cf.a",0.0577869285901195,1.00468502563872,950
"542",91,"cf.b",-0.335405731662721,1.00396259880985,1900
"543",91,"cf.delta_t",5.69958746235183,1.00193908290728,3000
"544",91,"cf.sigma",1.02685322422618,1.00065698316905,3000
"545",91,"cf.tmax",32.3550879933685,1.0475314959861,1000
"546",91,"deviance",20.7462545969093,1.00118169602186,2900
"547",92,"cf.a",0.0605948539706891,1.00086645463568,3000
"548",92,"cf.b",-0.406654041575296,1.00095574274654,3000
"549",92,"cf.delta_t",7.43569052537385,1.00168485918331,3000
"550",92,"cf.sigma",0.115938049414103,1.00240053853999,1100
"551",92,"cf.tmax",18.5177991957754,1.00117103841842,3000
"552",92,"deviance",-14.8883068353795,1.00218152072409,1200
"553",93,"cf.a",0.128664313643305,2.62020996496429,4
"554",93,"cf.b",-1.32170263402209,1.46296800402156,8
"555",93,"cf.delta_t",8.17400751445941,1.26823483177482,12
"556",93,"cf.sigma",0.542325395086623,2.19244241899805,5
"557",93,"cf.tmax",32.6290683806362,1.11183835500804,160
"558",93,"deviance",7.87069975468545,2.87872761566051,4
"559",94,"cf.a",0.0455800984963569,1.00120091510545,3000
"560",94,"cf.b",-0.979599135846502,1.00084176526786,3000
"561",94,"cf.delta_t",10.0686402298644,1.00129205255794,3000
"562",94,"cf.sigma",0.580938117191817,1.0020153148126,1300
"563",94,"cf.tmax",34.3841123624267,1.00163429265179,1800
"564",94,"deviance",10.1343449233442,1.00088667138703,3000
"565",95,"cf.a",0.0381609209045871,1.01248514605131,410
"566",95,"cf.b",-0.772211215115568,1.02723152780361,81
"567",95,"cf.delta_t",14.3933642855962,1.06783426477157,62
"568",95,"cf.sigma",0.280406983000962,1.00079947226751,3000
"569",95,"cf.tmax",34.5420065225057,1.01011912765609,460
"570",95,"deviance",0.0238382878769529,1.00183929271756,1500
"571",96,"cf.a",0.0436447801681217,1.00055710853255,3000
"572",96,"cf.b",-0.871926870706067,1.0005135729723,3000
"573",96,"cf.delta_t",2.74245062319489,1.00185682279055,3000
"574",96,"cf.sigma",0.138655808545752,1.00187963054896,1500
"575",96,"cf.tmax",40.5237730603136,1.00051680480893,3000
"576",96,"deviance",-15.4897736323358,1.00255628220929,970
"577",97,"cf.a",0.0603312910680276,1.03199588009022,71
"578",97,"cf.b",-1.23048347605293,1.03273267159721,93
"579",97,"cf.delta_t",8.17722315738919,1.0205942024539,120
"580",97,"cf.sigma",0.0507961717962192,1.00094708426771,3000
"581",97,"cf.tmax",36.0974917723335,1.02571487993948,170
"582",97,"deviance",-39.5157161142797,1.00103658657703,3000
"583",98,"cf.a",0.0433507395199144,1.11994838439946,22
"584",98,"cf.b",-0.790440306415997,1.07990138885446,30
"585",98,"cf.delta_t",10.6708449661215,1.15128458344944,29
"586",98,"cf.sigma",0.0849669488476659,1.01443560756106,160
"587",98,"cf.tmax",36.2086695352588,1.14864228758573,410
"588",98,"deviance",-14.5976272406308,1.01696404923976,150
"589",99,"cf.a",0.0529784770935304,1.01322982717527,210
"590",99,"cf.b",-1.13794621865777,1.00464689355044,610
"591",99,"cf.delta_t",7.65423079125082,1.06675372101186,65
"592",99,"cf.sigma",0.0751487260984361,1.00057826249518,3000
"593",99,"cf.tmax",36.6425585437123,1.01099789116101,190
"594",99,"deviance",-30.1959640051032,1.00258942542174,3000
"595",100,"cf.a",0.035965343805084,1.00278428532934,1400
"596",100,"cf.b",-0.687561280780395,1.00072984516682,3000
"597",100,"cf.delta_t",12.9685386181916,1.00297771254247,2100
"598",100,"cf.sigma",0.0936141111279293,1.00067371663529,3000
"599",100,"cf.tmax",36.1418145453592,1.00719431100783,3000
"600",100,"deviance",-13.1814055126132,1.00062847209141,3000
"601",101,"cf.a",0.0360345039697681,1.01240104792093,170
"602",101,"cf.b",-0.736344199114206,1.01787603413928,120
"603",101,"cf.delta_t",11.4571945343991,1.01651375970255,150
"604",101,"cf.sigma",0.0579759227601502,1.00135099607936,2300
"605",101,"cf.tmax",38.1672725843208,1.05632324650484,670
"606",101,"deviance",-18.7953030430619,1.00238704033356,1300
"607",102,"cf.a",0.0272037435410198,1.01050621277176,270
"608",102,"cf.b",-0.470593507379275,1.00539893866861,410
"609",102,"cf.delta_t",15.7840575183691,1.00947238381088,310
"610",102,"cf.sigma",0.0328836758835511,1.00059337267871,3000
"611",102,"cf.tmax",38.3334548617996,1.0025874314626,960
"612",102,"deviance",-23.9306844910054,1.00054840507374,3000
"613",103,"cf.a",0.0504858440855421,1.00051703697117,3000
"614",103,"cf.b",-0.413233363805631,1.00079306059849,3000
"615",103,"cf.delta_t",10.821452322857,1.0006474245209,3000
"616",103,"cf.sigma",0.394903921316527,1.00072353004413,3000
"617",103,"cf.tmax",19.2701120290222,1.0007500641802,3000
"618",103,"deviance",0.0959230359458102,1.00066341823734,3000
"619",104,"cf.a",0.0333320904657294,1.00058116697199,3000
"620",104,"cf.b",-0.611715574009341,1.00058227331963,3000
"621",104,"cf.delta_t",12.6835952807246,1.00414567134484,3000
"622",104,"cf.sigma",0.15909464972207,1.00073188153246,3000
"623",104,"cf.tmax",36.0621431202801,1.02288759249797,3000
"624",104,"deviance",-7.72660449742123,1.00063883116296,3000
"625",105,"cf.a",0.0688728989900252,1.00612525335537,3000
"626",105,"cf.b",-1.54571205087902,1.00318216445261,750
"627",105,"cf.delta_t",7.20287097054391,1.00490690710688,900
"628",105,"cf.sigma",0.225226803306056,1.00091772005229,3000
"629",105,"cf.tmax",37.4792088804208,1.0017397061484,1700
"630",105,"deviance",-4.16871129585189,1.00101050746768,3000
"631",106,"cf.a",0.0438758214003963,1.0025278065601,990
"632",106,"cf.b",-0.567017933863658,1.00161475615409,1800
"633",106,"cf.delta_t",9.61135396352157,1.00145135756896,2100
"634",106,"cf.sigma",0.460088415169042,1.00060335656462,3000
"635",106,"cf.tmax",30.947844504109,1.00525345418132,3000
"636",106,"deviance",1.22409685663752,1.00069190724591,3000
"637",107,"cf.a",0.0456386462970825,1.00075838105287,3000
"638",107,"cf.b",-0.668574455841519,1.00060079928628,3000
"639",107,"cf.delta_t",9.53847145905989,1.00317157149896,1200
"640",107,"cf.sigma",0.093282979906902,1.00050024165529,3000
"641",107,"cf.tmax",40.6987851068177,1.0040922084811,880
"642",107,"deviance",-35.9468930921423,1.00137888970622,2300
"643",108,"cf.a",0.052988453676051,1.00074518274288,3000
"644",108,"cf.b",-0.829425141054607,1.00083649345755,3000
"645",108,"cf.delta_t",9.1126167661438,1.00072329150174,3000
"646",108,"cf.sigma",0.135376981133162,1.00107655604423,3000
"647",108,"cf.tmax",33.4325762619559,1.00059956225937,3000
"648",108,"deviance",-25.0968376420311,1.00094920282295,3000
"649",109,"cf.a",0.0592038477034949,1.2294346652176,14
"650",109,"cf.b",-0.865666241892262,1.27675136236997,12
"651",109,"cf.delta_t",9.15024872562132,1.03863182862441,210
"652",109,"cf.sigma",0.0524492838218608,1.00417677429688,810
"653",109,"cf.tmax",37.5833652930081,1.31818004544088,11
"654",109,"deviance",-29.6435515191927,1.00677767229145,510
"655",110,"cf.a",0.0449935814108916,1.00051556208749,3000
"656",110,"cf.b",-0.488637698409471,1.00116628335814,3000
"657",110,"cf.delta_t",12.3539322271437,1.00060842491382,3000
"658",110,"cf.sigma",0.180281290658407,1.00062134181677,3000
"659",110,"cf.tmax",22.9832563909434,1.00458511177695,840
"660",110,"deviance",-5.79333865778056,1.00064507172298,3000
"661",111,"cf.a",0.0435545699680602,1.00084812269312,3000
"662",111,"cf.b",-0.852693616052446,1.0012219429626,2800
"663",111,"cf.delta_t",10.1094030463355,1.00052948526395,3000
"664",111,"cf.sigma",0.460062363793571,1.00125526428348,2600
"665",111,"cf.tmax",37.7777227243657,1.00542999841162,2300
"666",111,"deviance",6.63520017189721,1.00082646863234,3000
"667",112,"cf.a",0.075574223871593,1.0009263934884,3000
"668",112,"cf.b",-0.634156007919966,1.00079179171695,3000
