"","Model","Pop.fac","Pop.num","unique.id","Parameter","mean","Rhat","n.eff"
"305","Lactin 2","29",20,"20.E06","cf.tmax",40.695305050876,1.21792537201746,670
"306","Lactin 2","29",20,"20.E06","deviance",3.02000848121984,1.00120508726613,5000
"307","Lactin 2","29",20,"20.F04","cf.a",0.074678792892228,1.03426510963826,160
"308","Lactin 2","29",20,"20.F04","cf.b",-1.24554179428279,1.00566630920242,680
"309","Lactin 2","29",20,"20.F04","cf.delta_t",7.30158350065472,1.00250340389642,1800
"310","Lactin 2","29",20,"20.F04","cf.sigma",1.2881983828865,1.0053288769385,730
"311","Lactin 2","29",20,"20.F04","cf.tmax",39.7563423127515,1.00110697074501,6000
"312","Lactin 2","29",20,"20.F04","deviance",16.9782237505404,1.00680309795658,560
"313","Lactin 2","3",21,"21.B03","cf.a",0.0781548851529156,1.01733476238818,230
"314","Lactin 2","3",21,"21.B03","cf.b",-1.06841304955888,1.0142559098158,280
"315","Lactin 2","3",21,"21.B03","cf.delta_t",5.05472222903259,1.01128514572233,330
"316","Lactin 2","3",21,"21.B03","cf.sigma",0.344174129779398,1.00519776915045,810
"317","Lactin 2","3",21,"21.B03","cf.tmax",40.5052775191825,1.1721917467126,1400
"318","Lactin 2","3",21,"21.B03","deviance",-2.63291436486524,1.00762825939406,600
"319","Lactin 2","3",21,"21.C10","cf.a",0.0726650621372931,1.00108597190801,6000
"320","Lactin 2","3",21,"21.C10","cf.b",-1.13203868222221,1.00064671830358,6000
"321","Lactin 2","3",21,"21.C10","cf.delta_t",7.3335849607141,1.00233920382811,1900
"322","Lactin 2","3",21,"21.C10","cf.sigma",1.29691666475639,1.00118602725072,5100
"323","Lactin 2","3",21,"21.C10","cf.tmax",39.9753256379163,1.01044370022958,2700
"324","Lactin 2","3",21,"21.C10","deviance",17.127309568013,1.00082850602461,6000
"325","Lactin 2","3",21,"21.D09","cf.a",0.0768199845784155,1.00124782862883,6000
"326","Lactin 2","3",21,"21.D09","cf.b",-1.37054889419156,1.00080587831508,6000
"327","Lactin 2","3",21,"21.D09","cf.delta_t",6.55754499176058,1.00071011714481,6000
"328","Lactin 2","3",21,"21.D09","cf.sigma",0.546076403472,1.00090599517996,6000
"329","Lactin 2","3",21,"21.D09","cf.tmax",40.6949021825674,1.13499479099624,1400
"330","Lactin 2","3",21,"21.D09","deviance",5.65868257736699,1.00090722190831,6000
"331","Lactin 2","3",21,"21.F09","cf.a",0.0749393749179508,1.00083744767219,6000
"332","Lactin 2","3",21,"21.F09","cf.b",-1.26837385729369,1.00064486173685,6000
"333","Lactin 2","3",21,"21.F09","cf.delta_t",6.40992644527859,1.00144262427964,3700
"334","Lactin 2","3",21,"21.F09","cf.sigma",0.529810696868487,1.00102620463172,6000
"335","Lactin 2","3",21,"21.F09","cf.tmax",40.8024954530834,1.0811520363408,2700
"336","Lactin 2","3",21,"21.F09","deviance",5.53903745172551,1.00083668139407,6000
"337","Lactin 2","30",22,"22.C03","cf.a",0.0763107828576663,1.00184584906207,4000
"338","Lactin 2","30",22,"22.C03","cf.b",-1.1773721991854,1.00172301371458,2900
"339","Lactin 2","30",22,"22.C03","cf.delta_t",6.38078693002926,1.00094776209372,6000
"340","Lactin 2","30",22,"22.C03","cf.sigma",0.349324063907543,1.00111715808842,5700
"341","Lactin 2","30",22,"22.C03","cf.tmax",40.8263889301313,1.23476784726435,1500
"342","Lactin 2","30",22,"22.C03","deviance",0.0656588200520627,1.00136941054793,4000
"343","Lactin 2","30",22,"22.C09","cf.a",0.0734504245774075,1.00796121100543,6000
"344","Lactin 2","30",22,"22.C09","cf.b",-1.28030551844685,1.00078430764269,6000
"345","Lactin 2","30",22,"22.C09","cf.delta_t",6.62716655130635,1.00104780458012,6000
"346","Lactin 2","30",22,"22.C09","cf.sigma",0.449829434127247,1.00120121237269,5000
"347","Lactin 2","30",22,"22.C09","cf.tmax",41.0424208275139,1.13195879385314,3000
"348","Lactin 2","30",22,"22.C09","deviance",3.3863521491882,1.00158887303845,3200
"349","Lactin 2","30",22,"22.E03","cf.a",0.073524494238739,1.001506271209,3500
"350","Lactin 2","30",22,"22.E03","cf.b",-1.05128604831966,1.0008570608541,6000
"351","Lactin 2","30",22,"22.E03","cf.delta_t",6.93160175503886,1.00087539425801,6000
"352","Lactin 2","30",22,"22.E03","cf.sigma",0.815426704491368,1.0016350555233,3100
"353","Lactin 2","30",22,"22.E03","cf.tmax",40.6366783660485,1.05642637247362,2800
"354","Lactin 2","30",22,"22.E03","deviance",11.2083448007215,1.00142182642529,3800
"355","Lactin 2","30",22,"22.E08","cf.a",0.0786637478518267,1.00152184609943,3400
"356","Lactin 2","30",22,"22.E08","cf.b",-1.14316983678237,1.00121962608704,4900
"357","Lactin 2","30",22,"22.E08","cf.delta_t",7.07980277209191,1.00104694104838,6000
"358","Lactin 2","30",22,"22.E08","cf.sigma",0.190677321078494,1.0009199870264,6000
"359","Lactin 2","30",22,"22.E08","cf.tmax",40.8991600639923,1.00385396544623,4500
"360","Lactin 2","30",22,"22.E08","deviance",-7.5900334991371,1.0008840046708,6000
"361","Lactin 2","31",23,"23.B04","cf.a",0.0751516240523591,1.00130528512986,6000
"362","Lactin 2","31",23,"23.B04","cf.b",-1.19287953723932,1.00078450527037,6000
"363","Lactin 2","31",23,"23.B04","cf.delta_t",6.93013792802188,1.00169452579014,3900
"364","Lactin 2","31",23,"23.B04","cf.sigma",1.0252180509835,1.00076231850835,6000
"365","Lactin 2","31",23,"23.B04","cf.tmax",40.2925479760894,1.03121178320285,2700
"366","Lactin 2","31",23,"23.B04","deviance",13.9486547379796,1.00070994030818,6000
"367","Lactin 2","31",23,"23.D06","cf.a",0.0622683983467106,1.0049486115165,6000
"368","Lactin 2","31",23,"23.D06","cf.b",-1.25182130161698,1.00164892013391,3000
"369","Lactin 2","31",23,"23.D06","cf.delta_t",4.05537847680485,1.00155519693052,3300
"370","Lactin 2","31",23,"23.D06","cf.sigma",0.482637942429776,1.00125192898119,4600
"371","Lactin 2","31",23,"23.D06","cf.tmax",40.4934708578155,1.0543067946447,2600
"372","Lactin 2","31",23,"23.D06","deviance",2.70937362178103,1.00100272448098,6000
"373","Lactin 2","31",23,"23.D09","cf.a",0.0651053188434377,1.01063420990827,1400
"374","Lactin 2","31",23,"23.D09","cf.b",-1.38826546582442,1.00955607705325,800
"375","Lactin 2","31",23,"23.D09","cf.delta_t",5.03253913868927,1.00795335302656,1200
"376","Lactin 2","31",23,"23.D09","cf.sigma",0.0955668240302175,1.00323786309761,1300
"377","Lactin 2","31",23,"23.D09","cf.tmax",40.817869555565,1.08336077091231,1200
"378","Lactin 2","31",23,"23.D09","deviance",-20.8540306766855,1.00275661545377,1600
"379","Lactin 2","31",23,"23.F08","cf.a",0.0671417200161266,1.0018328579174,5600
"380","Lactin 2","31",23,"23.F08","cf.b",-1.14210921863773,1.00175460883606,2800
"381","Lactin 2","31",23,"23.F08","cf.delta_t",7.04830670067442,1.00092587263783,6000
"382","Lactin 2","31",23,"23.F08","cf.sigma",1.13805360620085,1.00071233788053,6000
"383","Lactin 2","31",23,"23.F08","cf.tmax",40.2564419731186,1.01326967856074,3800
"384","Lactin 2","31",23,"23.F08","deviance",15.4552813766074,1.00088408690749,6000
"385","Lactin 2","32",24,"24.C04","cf.a",0.0751931482798639,1.01780466297952,210
"386","Lactin 2","32",24,"24.C04","cf.b",-1.44155829987852,1.00816650856629,560
"387","Lactin 2","32",24,"24.C04","cf.delta_t",6.05796018388207,1.00922120108234,430
"388","Lactin 2","32",24,"24.C04","cf.sigma",0.251309316345189,1.00249284953236,1900
"389","Lactin 2","32",24,"24.C04","cf.tmax",41.0348451083812,1.28707371717641,750
"390","Lactin 2","32",24,"24.C04","deviance",-4.38311112747225,1.00394160297439,1300
"391","Lactin 2","32",24,"24.D07","cf.a",0.0673221672295401,1.00208108839239,4300
"392","Lactin 2","32",24,"24.D07","cf.b",-1.2569646192843,1.00151152342266,3500
"393","Lactin 2","32",24,"24.D07","cf.delta_t",5.47350553358086,1.00145239940453,3700
"394","Lactin 2","32",24,"24.D07","cf.sigma",0.490373082111621,1.00292319550283,1400
"395","Lactin 2","32",24,"24.D07","cf.tmax",40.6879149569607,1.07929108668974,2000
"396","Lactin 2","32",24,"24.D07","deviance",4.07881364287245,1.00178708582809,2700
"397","Lactin 2","32",24,"24.D08","cf.a",0.0738364878482652,1.00096684480534,6000
"398","Lactin 2","32",24,"24.D08","cf.b",-1.40664041092569,1.0014735667337,3600
"399","Lactin 2","32",24,"24.D08","cf.delta_t",6.38092299933642,1.00079530748464,6000
"400","Lactin 2","32",24,"24.D08","cf.sigma",0.731360359987369,1.0019688899277,2400
"401","Lactin 2","32",24,"24.D08","cf.tmax",40.6797463672643,1.06432421792986,2100
"402","Lactin 2","32",24,"24.D08","deviance",9.55265139943794,1.00170360664574,2900
"403","Lactin 2","32",24,"24.F07","cf.a",0.0673750437697854,1.0031542183338,3700
"404","Lactin 2","32",24,"24.F07","cf.b",-1.24463423110986,1.00158304008025,3200
"405","Lactin 2","32",24,"24.F07","cf.delta_t",5.89733664765223,1.0012018094609,5000
"406","Lactin 2","32",24,"24.F07","cf.sigma",0.659669953802991,1.00108273824506,6000
"407","Lactin 2","32",24,"24.F07","cf.tmax",40.5708558152639,1.06000694346235,2200
"408","Lactin 2","32",24,"24.F07","deviance",8.02312070917326,1.00098463554551,6000
"409","Lactin 2","33",25,"25.C03","cf.a",0.0720636751074586,1.00090310893168,6000
"410","Lactin 2","33",25,"25.C03","cf.b",-1.26577998980215,1.00160667234699,3200
"411","Lactin 2","33",25,"25.C03","cf.delta_t",5.81189993731497,1.00103466312587,6000
"412","Lactin 2","33",25,"25.C03","cf.sigma",0.510834633478121,1.00084395216946,6000
"413","Lactin 2","33",25,"25.C03","cf.tmax",40.6439322290779,1.02585454870027,3300
"414","Lactin 2","33",25,"25.C03","deviance",4.71809047146689,1.00105143536118,6000
"415","Lactin 2","33",25,"25.D05","cf.a",0.06425321388603,1.00384884304922,2300
"416","Lactin 2","33",25,"25.D05","cf.b",-1.18141648982765,1.00095951378536,6000
"417","Lactin 2","33",25,"25.D05","cf.delta_t",4.91228129206167,1.0010970765648,5800
"418","Lactin 2","33",25,"25.D05","cf.sigma",0.609258292081189,1.0010353176431,6000
"419","Lactin 2","33",25,"25.D05","cf.tmax",40.4724974963805,1.08513392819171,2300
"420","Lactin 2","33",25,"25.D05","deviance",6.64818254493722,1.00119074636565,5100
"421","Lactin 2","33",25,"25.E08","cf.a",0.0806689250632947,1.00767051407897,520
"422","Lactin 2","33",25,"25.E08","cf.b",-1.16617468095435,1.00266060747545,1600
"423","Lactin 2","33",25,"25.E08","cf.delta_t",6.48721470805512,1.0067991029797,700
"424","Lactin 2","33",25,"25.E08","cf.sigma",0.187505000493149,1.00126389473669,4600
"425","Lactin 2","33",25,"25.E08","cf.tmax",40.9673916017384,1.07914031530345,2000
"426","Lactin 2","33",25,"25.E08","deviance",-8.81443277469863,1.00126267122599,4600
"427","Lactin 2","33",25,"25.G03","cf.a",0.0570791647019589,1.01100044913866,430
"428","Lactin 2","33",25,"25.G03","cf.b",-1.25868504961783,1.00570471398089,1300
"429","Lactin 2","33",25,"25.G03","cf.delta_t",3.7780333645849,1.0043015732613,920
"430","Lactin 2","33",25,"25.G03","cf.sigma",0.30995916337718,1.00243222647128,1800
"431","Lactin 2","33",25,"25.G03","cf.tmax",40.6919254162778,1.17686259017272,1500
"432","Lactin 2","33",25,"25.G03","deviance",-3.5903177762216,1.00228163454461,2000
"433","Lactin 2","35",26,"26.C04","cf.a",0.0675142373085669,1.00274823056567,2700
"434","Lactin 2","35",26,"26.C04","cf.b",-1.31717856391746,1.00102371622284,6000
"435","Lactin 2","35",26,"26.C04","cf.delta_t",5.65823536744178,1.00280601492392,1500
"436","Lactin 2","35",26,"26.C04","cf.sigma",1.38722060833446,1.00186929639864,2600
"437","Lactin 2","35",26,"26.C04","cf.tmax",39.5954034691944,1.03384894530558,940
"438","Lactin 2","35",26,"26.C04","deviance",17.3541994007708,1.00229465315874,2000
"439","Lactin 2","35",26,"26.D07","cf.a",0.0638157101197144,1.00424941579712,1500
"440","Lactin 2","35",26,"26.D07","cf.b",-1.17621550211534,1.00088604631038,6000
"441","Lactin 2","35",26,"26.D07","cf.delta_t",4.1851775264303,1.00226434058756,2000
"442","Lactin 2","35",26,"26.D07","cf.sigma",0.43513527084707,1.00276580433459,1500
"443","Lactin 2","35",26,"26.D07","cf.tmax",40.3156458811973,1.07956972967958,1400
"444","Lactin 2","35",26,"26.D07","deviance",1.10356379964673,1.00302243377637,1400
"445","Lactin 2","35",26,"26.D08","cf.a",0.0774332920416643,1.00664685830496,800
"446","Lactin 2","35",26,"26.D08","cf.b",-1.33719265596694,1.00441249979063,900
"447","Lactin 2","35",26,"26.D08","cf.delta_t",5.30478233914995,1.00343107369186,1300
"448","Lactin 2","35",26,"26.D08","cf.sigma",0.419355462663728,1.00142000468644,3800
"449","Lactin 2","35",26,"26.D08","cf.tmax",40.5891798165534,1.26437612565856,1200
"450","Lactin 2","35",26,"26.D08","deviance",1.81615833135754,1.00174581367728,2800
"451","Lactin 2","35",26,"26.F07","cf.a",0.0666329583040754,1.00233771254098,2800
"452","Lactin 2","35",26,"26.F07","cf.b",-1.23792810142681,1.0022546290817,2000
"453","Lactin 2","35",26,"26.F07","cf.delta_t",5.3726687831648,1.00191805428491,2500
"454","Lactin 2","35",26,"26.F07","cf.sigma",0.467427631050534,1.00216802980836,2400
"455","Lactin 2","35",26,"26.F07","cf.tmax",40.5144471785186,1.21460883501995,370
"456","Lactin 2","35",26,"26.F07","deviance",3.24966408114498,1.00356413000903,1500
"457","Lactin 2","4",27,"27.B03","cf.a",0.0644597624482381,1.00299799605548,2700
"458","Lactin 2","4",27,"27.B03","cf.b",-1.44880342834403,1.00112273957836,5600
"459","Lactin 2","4",27,"27.B03","cf.delta_t",5.30578931755617,1.00150131706727,3500
"460","Lactin 2","4",27,"27.B03","cf.sigma",0.868657072472687,1.00141738233538,3800
"461","Lactin 2","4",27,"27.B03","cf.tmax",40.1526880671548,1.02366932929324,2100
"462","Lactin 2","4",27,"27.B03","deviance",10.6172551047881,1.00154474625472,3300
"463","Lactin 2","4",27,"27.D04","cf.a",0.0569652347982684,1.0008263991374,6000
"464","Lactin 2","4",27,"27.D04","cf.b",-1.11170731777696,1.00230985705669,1900
"465","Lactin 2","4",27,"27.D04","cf.delta_t",8.98434756829331,1.00104801443945,6000
"466","Lactin 2","4",27,"27.D04","cf.sigma",1.65375352038123,1.00119406998959,5000
"467","Lactin 2","4",27,"27.D04","cf.tmax",38.4685454324693,1.00203443853681,6000
"468","Lactin 2","4",27,"27.D04","deviance",20.5415379456787,1.00094631720155,6000
"469","Lactin 2","4",27,"27.D10","cf.a",0.0740709619047752,1.00179712150122,2700
"470","Lactin 2","4",27,"27.D10","cf.b",-1.54352044979526,1.00056882846067,6000
"471","Lactin 2","4",27,"27.D10","cf.delta_t",6.20322686928723,1.00089801125555,6000
"472","Lactin 2","4",27,"27.D10","cf.sigma",0.633952915782217,1.00202813433576,2300
"473","Lactin 2","4",27,"27.D10","cf.tmax",41.1037907273376,1.04979180704158,2000
"474","Lactin 2","4",27,"27.D10","deviance",7.68576449340825,1.00225663418915,2000
"475","Lactin 2","4",27,"27.F03","cf.a",0.0741970012871582,1.00409658795857,2200
"476","Lactin 2","4",27,"27.F03","cf.b",-1.57637380731618,1.00080044853179,6000
"477","Lactin 2","4",27,"27.F03","cf.delta_t",6.30556224834724,1.00104519855696,6000
"478","Lactin 2","4",27,"27.F03","cf.sigma",0.772123513180942,1.00163473447674,3100
"479","Lactin 2","4",27,"27.F03","cf.tmax",40.6601526476303,1.0336119068177,2200
"480","Lactin 2","4",27,"27.F03","deviance",9.9932299909992,1.00141064079327,3800
"481","Lactin 2","5",28,"28.B09","cf.a",0.0714210855284662,1.00304483188293,3900
"482","Lactin 2","5",28,"28.B09","cf.b",-1.26535706408715,1.00215240951752,2100
"483","Lactin 2","5",28,"28.B09","cf.delta_t",5.92971757323375,1.00103832974524,6000
"484","Lactin 2","5",28,"28.B09","cf.sigma",0.740682322520059,1.00075631228241,6000
"485","Lactin 2","5",28,"28.B09","cf.tmax",40.524534694525,1.02786370001666,4000
"486","Lactin 2","5",28,"28.B09","deviance",9.33817008000608,1.00102949345845,6000
"487","Lactin 2","5",28,"28.C04","cf.a",0.0760556356974486,1.00423790807581,1100
"488","Lactin 2","5",28,"28.C04","cf.b",-1.23271708504316,1.00256260345528,1700
"489","Lactin 2","5",28,"28.C04","cf.delta_t",6.26925794694091,1.0015545890436,3300
"490","Lactin 2","5",28,"28.C04","cf.sigma",0.385520177661393,1.00226507218359,2000
"491","Lactin 2","5",28,"28.C04","cf.tmax",40.888661999855,1.22736249696724,740
"492","Lactin 2","5",28,"28.C04","deviance",1.50525706098174,1.00252301102361,1700
"493","Lactin 2","5",28,"28.D06","cf.a",0.0639636616826375,1.00077469336683,6000
"494","Lactin 2","5",28,"28.D06","cf.b",-1.11420767467166,1.00107836074817,6000
"495","Lactin 2","5",28,"28.D06","cf.delta_t",7.33704601783174,1.00152402546803,3400
"496","Lactin 2","5",28,"28.D06","cf.sigma",1.08281478239452,1.00093009275656,6000
"497","Lactin 2","5",28,"28.D06","cf.tmax",40.1074216396045,1.03477811558142,2500
"498","Lactin 2","5",28,"28.D06","deviance",14.8273981673189,1.00103561039345,6000
"499","Lactin 2","5",28,"28.E10","cf.a",0.0591082250760577,1.00094114470315,6000
"500","Lactin 2","5",28,"28.E10","cf.b",-1.08237310378565,1.00074432160747,6000
"501","Lactin 2","5",28,"28.E10","cf.delta_t",8.22804738821276,1.0015948845258,3200
"502","Lactin 2","5",28,"28.E10","cf.sigma",1.53941502280009,1.00148886693724,3500
"503","Lactin 2","5",28,"28.E10","cf.tmax",38.835160673162,1.01150159173436,2200
"504","Lactin 2","5",28,"28.E10","deviance",19.6182759669498,1.00136695795136,4000
"505","Lactin 2","6",29,"29.C02","cf.a",0.0662000832237295,1.00376583089041,2500
"506","Lactin 2","6",29,"29.C02","cf.b",-1.37579077841352,1.00378121915519,1100
"507","Lactin 2","6",29,"29.C02","cf.delta_t",5.29231501500319,1.00432539960676,1000
"508","Lactin 2","6",29,"29.C02","cf.sigma",0.777362474542965,1.00236325562754,1900
"509","Lactin 2","6",29,"29.C02","cf.tmax",40.1418008229417,1.08513185510587,490
"510","Lactin 2","6",29,"29.C02","deviance",9.62176962470484,1.00224780619691,2000
"511","Lactin 2","6",29,"29.C09","cf.a",0.0702534375221734,1.0018520488199,4400
"512","Lactin 2","6",29,"29.C09","cf.b",-1.4072415648117,1.00075382947861,6000
"513","Lactin 2","6",29,"29.C09","cf.delta_t",6.12926205882821,1.00249729041434,1800
"514","Lactin 2","6",29,"29.C09","cf.sigma",0.72789424156414,1.00118705864283,5100
"515","Lactin 2","6",29,"29.C09","cf.tmax",40.542706089271,1.02651985020366,3000
"516","Lactin 2","6",29,"29.C09","deviance",9.27914507618826,1.00133564079125,4200
"517","Lactin 2","6",29,"29.E09","cf.a",0.0623907998918978,1.00404796821287,2800
"518","Lactin 2","6",29,"29.E09","cf.b",-1.39403282755695,1.00099959012534,6000
"519","Lactin 2","6",29,"29.E09","cf.delta_t",4.90722336469096,1.00080933842535,6000
"520","Lactin 2","6",29,"29.E09","cf.sigma",0.951215211779942,1.00139636843536,3900
"521","Lactin 2","6",29,"29.E09","cf.tmax",39.9254944103772,1.01552016195743,2100
"522","Lactin 2","6",29,"29.E09","deviance",11.3818358753959,1.00139456003913,3900
"523","Lactin 2","6",29,"29.F04","cf.a",0.0738701794179826,1.00074024946749,6000
"524","Lactin 2","6",29,"29.F04","cf.b",-1.46748201087953,1.00106664650997,6000
"525","Lactin 2","6",29,"29.F04","cf.delta_t",6.44647468502326,1.00113960724721,5500
"526","Lactin 2","6",29,"29.F04","cf.sigma",0.763096433859488,1.00170053429347,2900
"527","Lactin 2","6",29,"29.F04","cf.tmax",40.4349738748726,1.05144075018608,1800
"528","Lactin 2","6",29,"29.F04","deviance",9.86383686969075,1.00176860315671,2800
"529","Lactin 2","11",3,"3.B07","cf.a",0.0728096393513597,1.01100260137107,570
"530","Lactin 2","11",3,"3.B07","cf.b",-1.27712555243556,1.00810519677101,560
"531","Lactin 2","11",3,"3.B07","cf.delta_t",5.09081832436884,1.0040646998426,990
"532","Lactin 2","11",3,"3.B07","cf.sigma",0.257978311675421,1.00110009882632,5800
"533","Lactin 2","11",3,"3.B07","cf.tmax",40.6574487672603,1.12877250720852,1600
"534","Lactin 2","11",3,"3.B07","deviance",-5.01164512415791,1.00113923862472,5500
"535","Lactin 2","11",3,"3.C07","cf.a",0.078169885440836,1.01069206499652,4300
"536","Lactin 2","11",3,"3.C07","cf.b",-1.51832642903651,1.00142489886275,3800
"537","Lactin 2","11",3,"3.C07","cf.delta_t",7.10180744174236,1.00078646192481,6000
"538","Lactin 2","11",3,"3.C07","cf.sigma",0.261065800846798,1.00086666137385,6000
"539","Lactin 2","11",3,"3.C07","cf.tmax",41.0733284990822,1.17963271521295,1900
"540","Lactin 2","11",3,"3.C07","deviance",-3.95620169394115,1.00090930791837,6000
"541","Lactin 2","11",3,"3.D11","cf.a",0.0634964453592439,1.00657864129876,2700
"542","Lactin 2","11",3,"3.D11","cf.b",-1.14392103214256,1.00125077542598,4700
"543","Lactin 2","11",3,"3.D11","cf.delta_t",5.03688216048745,1.00305063066365,1500
"544","Lactin 2","11",3,"3.D11","cf.sigma",0.747463501645292,1.00209301248736,2600
"545","Lactin 2","11",3,"3.D11","cf.tmax",40.1841206087374,1.07461963074177,360
"546","Lactin 2","11",3,"3.D11","deviance",8.99645665093981,1.00304462637741,2000
"547","Lactin 2","11",3,"3.G02","cf.a",0.0612372556905676,1.00484791844175,1400
"548","Lactin 2","11",3,"3.G02","cf.b",-1.30180377614294,1.00196668227208,2600
"549","Lactin 2","11",3,"3.G02","cf.delta_t",4.18336554561684,1.00238737562946,1900
"550","Lactin 2","11",3,"3.G02","cf.sigma",0.366315681955038,1.00258756283527,1700
"551","Lactin 2","11",3,"3.G02","cf.tmax",40.6401263175802,1.08797246269253,2100
"552","Lactin 2","11",3,"3.G02","deviance",-0.935446745871774,1.00275408871782,1600
"553","Lactin 2","7",30,"30.B08","cf.a",0.0741045651146034,1.00236225208788,1900
"554","Lactin 2","7",30,"30.B08","cf.b",-1.46493762259384,1.00181376115373,2700
"555","Lactin 2","7",30,"30.B08","cf.delta_t",5.93196967526426,1.0024958642341,1800
"556","Lactin 2","7",30,"30.B08","cf.sigma",0.700849812983864,1.00079572306025,6000
"557","Lactin 2","7",30,"30.B08","cf.tmax",40.4926622168556,1.07943450593153,570
"558","Lactin 2","7",30,"30.B08","deviance",8.53057064015509,1.00069041322753,6000
"559","Lactin 2","7",30,"30.C07","cf.a",0.0738035987547825,1.0060311601081,810
"560","Lactin 2","7",30,"30.C07","cf.b",-1.27135829626156,1.00394512296962,1100
"561","Lactin 2","7",30,"30.C07","cf.delta_t",5.30873393607551,1.00273784617678,1600
"562","Lactin 2","7",30,"30.C07","cf.sigma",0.623008081282066,1.00229463871533,2000
"563","Lactin 2","7",30,"30.C07","cf.tmax",40.5251338055291,1.04865181615745,1300
"564","Lactin 2","7",30,"30.C07","deviance",6.75422142209816,1.00213595569858,2900
"565","Lactin 2","7",30,"30.D10","cf.a",0.0566592862878652,1.01456573180098,580
"566","Lactin 2","7",30,"30.D10","cf.b",-1.1898610352635,1.00345131496303,1200
"567","Lactin 2","7",30,"30.D10","cf.delta_t",3.71401104552244,1.00474641474147,1000
"568","Lactin 2","7",30,"30.D10","cf.sigma",0.348628436591124,1.00142980676353,3800
"569","Lactin 2","7",30,"30.D10","cf.tmax",40.3863382547885,1.18783395892698,530
"570","Lactin 2","7",30,"30.D10","deviance",-2.44012953384881,1.00171031045046,2900
"571","Lactin 2","7",30,"30.F03","cf.a",0.0680354640827532,1.00839384774346,580
"572","Lactin 2","7",30,"30.F03","cf.b",-1.46233710521689,1.00445722587458,890
"573","Lactin 2","7",30,"30.F03","cf.delta_t",6.01574070248482,1.00179279119227,2700
"574","Lactin 2","7",30,"30.F03","cf.sigma",0.906165806023747,1.00363656023292,1200
"575","Lactin 2","7",30,"30.F03","cf.tmax",39.8938477925026,1.01850075356519,1600
"576","Lactin 2","7",30,"30.F03","deviance",11.356705371359,1.00465443017138,930
"577","Lactin 2","8",31,"31.B05","cf.a",0.0768682817803349,1.01867799755264,230
"578","Lactin 2","8",31,"31.B05","cf.b",-1.36113861385174,1.01708793750002,230
"579","Lactin 2","8",31,"31.B05","cf.delta_t",5.22020810950078,1.00531126353059,730
"580","Lactin 2","8",31,"31.B05","cf.sigma",0.53110212784929,1.00222022695109,2000
"581","Lactin 2","8",31,"31.B05","cf.tmax",40.4041610523043,1.05956680109547,1400
"582","Lactin 2","8",31,"31.B05","deviance",4.00327109587721,1.00265151815863,1700
"583","Lactin 2","8",31,"31.D03","cf.a",0.076586233205212,1.00305437363206,1400
"584","Lactin 2","8",31,"31.D03","cf.b",-1.450611289108,1.00133814422689,4200
"585","Lactin 2","8",31,"31.D03","cf.delta_t",5.88768842984027,1.00397854155167,1100
"586","Lactin 2","8",31,"31.D03","cf.sigma",0.531101276056054,1.00210551521855,2200
"587","Lactin 2","8",31,"31.D03","cf.tmax",40.6210244854128,1.07644598303568,1000
"588","Lactin 2","8",31,"31.D03","deviance",4.90225777629564,1.00211953122319,2200
"589","Lactin 2","8",31,"31.E10","cf.a",0.0643701405105859,1.00912482429558,570
"590","Lactin 2","8",31,"31.E10","cf.b",-1.26892541799438,1.00372433763507,1100
"591","Lactin 2","8",31,"31.E10","cf.delta_t",4.99934662965257,1.0014482439572,3700
"592","Lactin 2","8",31,"31.E10","cf.sigma",0.595801696858247,1.00255788755911,1700
"593","Lactin 2","8",31,"31.E10","cf.tmax",40.4431384967944,1.06209563357757,2500
"594","Lactin 2","8",31,"31.E10","deviance",5.81508750540425,1.00266347619056,1600
"595","Lactin 2","8",31,"31.F06","cf.a",0.0734636472039245,1.05836143416705,170
"596","Lactin 2","8",31,"31.F06","cf.b",-1.36886554962584,1.02337053648147,180
"597","Lactin 2","8",31,"31.F06","cf.delta_t",6.79392669134642,1.08760255269449,67
"598","Lactin 2","8",31,"31.F06","cf.sigma",0.609615809816701,1.05563762992724,97
"599","Lactin 2","8",31,"31.F06","cf.tmax",39.8751280014405,1.2511025668256,64
"600","Lactin 2","8",31,"31.F06","deviance",5.1222944628756,1.07178426004756,82
"601","Lactin 2","9",32,"32.C03","cf.a",0.0753945191007599,1.00164678114072,6000
"602","Lactin 2","9",32,"32.C03","cf.b",-1.09288708934406,1.00150582013966,3500
"603","Lactin 2","9",32,"32.C03","cf.delta_t",6.38732886634477,1.00245191510363,2500
"604","Lactin 2","9",32,"32.C03","cf.sigma",0.534256473438658,1.00115498858148,5300
"605","Lactin 2","9",32,"32.C03","cf.tmax",40.5479149746444,1.10300266461279,1900
"606","Lactin 2","9",32,"32.C03","deviance",5.71392872073048,1.00107983940155,6000
"607","Lactin 2","9",32,"32.D05","cf.a",0.0772998548702585,1.00503040559274,2900
"608","Lactin 2","9",32,"32.D05","cf.b",-1.11777668053613,1.00227337107102,2000
"609","Lactin 2","9",32,"32.D05","cf.delta_t",6.40949708992006,1.00678929267481,960
"610","Lactin 2","9",32,"32.D05","cf.sigma",0.447754520988561,1.00584160846601,1200
"611","Lactin 2","9",32,"32.D05","cf.tmax",40.5754176382275,1.15348949166994,580
"612","Lactin 2","9",32,"32.D05","deviance",2.681652769929,1.00777456612166,1100
"613","Lactin 2","9",32,"32.E08","cf.a",0.0703200655679366,1.00146997555218,6000
