"","Sp.id","light","id","r.exp"
"261","Chlamydomonas_reinhardtii",29.3,"1.1",0.663736445714707
"262","Chlamydomonas_reinhardtii",38,"3.1",0.89405362135571
"263","Chlamydomonas_reinhardtii",41,"3.2",0.994748724795812
"264","Chlamydomonas_reinhardtii",49.2,"1.1",1.1342171004522
"265","Chlamydomonas_reinhardtii",60,"3.1",1.1580582832289
"266","Chlamydomonas_reinhardtii",60,"3.2",1.78381424662694
"267","Chlamydomonas_reinhardtii",62,"3.3",1.14178541450212
"268","Chlamydomonas_reinhardtii",69.5,"3.3",0.572491652217657
"269","Chlamydomonas_reinhardtii",70,"3.2",0.506111450139723
"270","Chlamydomonas_reinhardtii",70.5,"3.1",0.639518860908691
"271","Chlamydomonas_reinhardtii",77.3,"1.1",0.769099117216239
"272","Chlamydomonas_reinhardtii",100,"3.1",1.07130613330606
"273","Chlamydomonas_reinhardtii",100,"3.2",0.931730520491066
"274","Chlamydomonas_reinhardtii",100,"3.3",1.20321567094754
"275","Chlamydomonas_reinhardtii",101,"3.2",1.19432384286982
"276","Chlamydomonas_reinhardtii",101,"3.3",1.10730585815321
"277","Chlamydomonas_reinhardtii",102,"3.1",1.09291930501018
"278","Chlamydomonas_reinhardtii",105.5,"1.1",0.692141394127435
"279","Chlamydomonas_reinhardtii",117,"3.2",1.09578925118906
"280","Chlamydomonas_reinhardtii",118,"3.1",1.24885276513156
"281","Chlamydomonas_reinhardtii",119,"3.3",1.01649680625409
"282","Chlamydomonas_reinhardtii",140.6,"2.1",1.23487111567308
"283","Chlamydomonas_reinhardtii",140.6,"1.1",0.815968061809331
