light,population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,ancestor_id,treatment,note
0.25,16,C08_3,days,0.29254920286740416,0.16281402589360391,1.7968304712186154,0.17021945433263028,-0.225597692,0.8106960980208697,anc5,B,NA
0.25,16,E04_3,days,-0.149791784,0.10085749005715357,-1.485182545,0.2341708344114662,-0.47076533,0.17118176279817546,anc5,B,NA
0.25,16,E11_3,days,-0.11627418,0.060530249,-1.920926829,0.15050056558859173,-0.308908448,0.076360089,anc5,B,NA
0.25,17,B08_2,days,0.091734101,0.15535966923389222,0.5904627716822883,0.5964092280409822,-0.402689704,0.5861579062469867,anc2,P,NA
0.25,17,C11_2,days,0.052905927,0.1789338644427987,0.2956730837363359,0.786763952,-0.516541488,0.6223533432707824,anc2,P,NA
0.25,17,E07_2,days,0.10528071521852228,0.068266729,1.5421965786857692,0.22069588145235677,-0.111974483,0.3225359132882365,anc2,P,NA
0.25,17,F05_2,days,-0.110596675,0.12671432879983527,-0.872803223,0.44700609043322614,-0.513858222,0.2926648729270014,anc2,P,NA
0.25,18,B11_2,days,-0.141123066,0.095328525,-1.480386551,0.23534489364592975,-0.444500977,0.16225484518098604,anc5,S,NA
0.25,18,D02_2,days,0.11493431522598833,0.13726402470337948,0.8373229291094698,0.46386781811175465,-0.321901073,0.5517697034916299,anc5,S,NA
0.25,18,E06_2,days,0.20179141731973585,0.15718005150557737,1.2838233311850995,0.2893769417599831,-0.298425657,0.7020084914979634,anc5,S,NA
0.25,18,E11_2,days,-0.232882529,0.22473498225305347,-1.036254022,0.3762813567371012,-0.948089543,0.48232448469116906,anc5,S,NA
0.25,19,B03_1,days,-0.09840641,0.2995962698626079,-0.328463402,0.7641526061363718,-1.051855452,0.855042632,anc2,B,NA
0.25,19,D04_1,days,-0.090093568,0.083371533,-1.080627453,0.3589879784098496,-0.355418996,0.17523186031436028,anc2,B,NA
0.25,19,D10_1,days,0.027598231934608735,0.12004533764403452,0.22989840735376688,0.8329544613720227,-0.354439609,0.4096360731864016,anc2,B,NA
0.25,19,F03_1,days,0.069611578,0.20256182697378441,0.3436559537091736,0.7537802333382029,-0.57503056,0.7142537156779865,anc2,B,NA
0.25,2,B10_2,days,-0.091342161,0.17311156278403061,-0.527649102,0.6342783785043538,-0.642260414,0.45957609277820594,anc3,BS,NA
0.25,2,C08_2,days,0.24012931508435653,0.14105992295862183,1.702321325914771,0.18724854644645805,-0.208786316,0.6890449457276271,anc3,BS,NA
0.25,2,E04_2,days,-0.212528265,0.095409399,-2.227540124,0.1122529317869457,-0.516163555,0.091107025,anc3,BS,NA
0.25,2,F09_2,days,0.041315814119048846,0.2012715963679912,0.20527394259600268,0.8504974203763642,-0.599220234,0.6818518623389161,anc3,BS,NA
0.25,20,B06_3,days,-0.009022312,0.12565192964813496,-0.071804004,0.9472768862355581,-0.408902831,0.3908582075876134,anc4,L,NA
0.25,20,D03_3,days,0.20934759912824102,0.05335473,3.923693354351471,0.029453021820561257,0.039549036,0.37914616216498087,anc4,L,NA
0.25,20,D08_3,days,-0.018042653,0.1359289606350707,-0.132735898,0.9028051777313852,-0.450629271,0.414543966,anc4,L,NA
0.25,20,E09_3,days,-0.050493081,0.10150193546686503,-0.497459288,0.653040613,-0.37351754,0.2725313789401359,anc4,L,NA
0.25,21,C02_2,days,0.3364203390621583,0.093720885,3.589598416749973,0.037033643,0.038158656063084495,0.6346820220612321,anc4,B,NA
0.25,21,C09_2,days,0.22650686702605083,0.047501280061347524,4.768437118610678,0.017519682,0.075336594,0.3776771402535329,anc4,B,NA
0.25,21,E09_2,days,0.23745587127103296,0.06032069,3.9365576008210312,0.029202883682393505,0.045488513791794916,0.429423229,anc4,B,NA
0.25,21,F04_2,days,0.3234207079446584,0.083708946,3.8636337434244363,0.030657977317980648,0.057021482,0.5898199334930024,anc4,B,NA
0.25,22,B05_2,days,0.062611151,0.10923044372387924,0.5732023860122523,0.606654645,-0.285008871,0.4102311730212641,cc1690,C,NA
0.25,22,D03_2,days,-0.113504394,0.1403462732720853,-0.808745335,0.4778489108389091,-0.560148873,0.33314008508632525,cc1690,C,NA
0.25,22,E10_2,days,0.05589952,0.2045017730349889,0.27334491793717347,0.8023260158614646,-0.594916392,0.7067154323874233,cc1690,C,NA
0.25,22,F06_2,days,-0.184370012,0.017335958917874945,-10.6351205,0.001776603,-0.239540771,-0.129199254,cc1690,C,NA
0.25,23,B06_1,days,-0.042938037,0.17283203471207992,-0.248437955,0.8198313803518951,-0.592966708,0.5070906330041471,anc5,L,NA
0.25,23,C10_1,days,0.028044481,0.1386806640238987,0.20222344386284732,0.8526790606434534,-0.413299285,0.4693882483132469,anc5,L,NA
0.25,23,E05_1,days,-0.032948627,0.11693765725389967,-0.281762334,0.7964442974983008,-0.405096443,0.3391991880235811,anc5,L,NA
0.25,23,F10_1,days,0.099137156,0.14041275907650275,0.7060409364380044,0.5310536573615716,-0.34771891,0.5459932222439254,anc5,L,NA
0.25,24,B11_1,days,0.082610524,0.073213927,1.1283443958677712,0.34125869413105064,-0.150388867,0.31560991546051514,anc4,C,NA
0.25,24,D02_1,days,-0.017733313,0.13951685584043838,-0.127105163,0.906898166,-0.461738215,0.4262715897329908,anc4,C,NA
0.25,24,E06_1,days,-0.128101144,0.12755147118197432,-1.004309417,0.3892241262569274,-0.534026852,0.2778245645718804,anc4,C,NA
0.25,24,E11_1,days,0.028774497,0.13163719446388666,0.21858941349196487,0.8409958731540386,-0.390153806,0.44770280029109777,anc4,C,NA
0.25,25,B02_1,days,-0.098787627,0.10581209277416809,-0.933613767,0.41937342494842483,-0.43552893,0.2379536771477057,anc2,BS,NA
0.25,25,C05_1,days,0.085740277,0.2000519548159502,0.428590049,0.6971321851648065,-0.550914327,0.7223948815307644,anc2,BS,NA
0.25,25,E03_1,days,0.10481799389157367,0.13201419008839038,0.7939903568047689,0.4852076857242269,-0.315310078,0.5249460653833927,anc2,BS,NA
0.25,25,F02_1,days,-0.135849229,0.17316657968645666,-0.784500273,0.4899912039962622,-0.686942571,0.4152441126211621,anc2,BS,NA
0.25,26,B09_2,days,-0.099468295,0.15155974176020795,-0.656297602,0.5584796960088344,-0.581799035,0.3828624450977976,anc3,L,NA
0.25,26,C06_2,days,-0.100061797,0.20446147435402526,-0.489391936,0.6581140556006684,-0.75074946,0.550625867,anc3,L,NA
0.25,26,E02_2,days,0.065370524,0.15532157289850831,0.4208721460776909,0.7021802842114087,-0.428932042,0.5596730895196695,anc3,L,NA
0.25,26,F11_2,days,-0.151966539,0.1283008116076316,-1.184455008,0.32152307829987753,-0.560276983,0.256343905,anc3,L,NA
0.25,27,B07_2,days,-0.139883746,0.10935082818977755,-1.279219814,0.2907901825841738,-0.487886885,0.20811939303021476,anc3,N,NA
0.25,27,C07_2,days,-0.171087164,0.11417129392908605,-1.498512966,0.2309411078461765,-0.534431177,0.19225684818997993,anc3,N,NA
0.25,27,D11_2,days,-0.020138529,0.13235509516062546,-0.1521553,0.888721318,-0.441351513,0.4010744543032788,anc3,N,NA
0.25,27,G02_2,days,0.035249809,0.12374133429827718,0.284866891,0.7942795131786391,-0.358550343,0.4290499613157796,anc3,N,NA
0.25,28,B02_2,days,-0.43800144,0.14536901139432643,-3.013031706,0.057074037517014925,-0.900630514,0.024627632882217476,anc5,P,NA
0.25,28,C05_2,days,-0.069947648,0.26325903246766924,-0.265698947,0.8076839762777882,-0.907755383,0.7678600874233034,anc5,P,NA
0.25,28,E03_2,days,-0.339059895,0.28201227158464476,-1.202287732,0.3154952932914925,-1.236548806,0.5584290172255312,anc5,P,NA
0.25,28,F02_2,days,-0.112057128,0.13089456468547517,-0.856086942,0.4548820566044256,-0.528622051,0.3045077961520696,anc5,P,NA
0.25,29,B10_3,days,-0.158775301,0.047590149581199385,-3.336305993,0.04450965,-0.310228397,-0.007322206,anc3,P,NA
0.25,29,D02_3,days,0.075495755,0.072497569,1.041355670000473,0.3742528766265476,-0.155223866,0.3062153752253096,anc3,P,NA
0.25,29,E06_3,days,-0.012548712,0.043152934589653726,-0.290796268,0.7901519244591125,-0.14988061,0.12478318492752029,anc3,P,NA
0.25,29,F04_3,days,-0.187113954,0.17216952267985766,-1.08680068,0.35664424053904054,-0.735034216,0.360806307,anc3,P,NA
0.25,3,B03_3,days,0.11977632065438462,0.12844753548583096,0.9324921665592965,0.41986873418006476,-0.289001064,0.5285537053840653,cc1690,N,NA
0.25,3,C10_3,days,0.089213823,0.10780318716836287,0.827562013,0.46860296542577345,-0.253864032,0.43229167729204393,cc1690,N,NA
0.25,3,D09_3,days,0.087792995,0.13582304338293025,0.646377765,0.564076852,-0.344456547,0.5200425378105709,cc1690,N,NA
0.25,3,F09_3,days,0.11272010946819715,0.1938159146357148,0.5815833528431313,0.601664476,-0.504088632,0.7295288509058101,cc1690,N,NA
0.25,30,C03_3,days,-0.0765424,0.17221913915962692,-0.444447696,0.6868260385329168,-0.624620563,0.4715357635959504,anc5,N,NA
0.25,30,C09_3,days,0.011507544219839612,0.092434478,0.12449406772961356,0.9087975034591379,-0.28266022,0.3056753086217261,anc5,N,NA
0.25,30,E03_3,days,-0.217600273,0.22652299098085502,-0.960610099,0.4076126370575945,-0.938497528,0.5032969829492355,anc5,N,NA
0.25,30,E08_3,days,0.18231379871407868,0.14116560465814645,1.2914888095834585,0.28703959854338557,-0.266938158,0.6315657556915374,anc5,N,NA
0.25,31,B04_2,days,0.049783102,0.22398382501323352,0.2222620425380104,0.8383814766981023,-0.663033394,0.7625995987995952,cc1690,B,NA
0.25,31,D06_2,days,0.078521595,0.12815957814605358,0.6126861232027325,0.5834006351354899,-0.329339381,0.4863825710432301,cc1690,B,NA
0.25,31,D09_2,days,0.08249224,0.1877036736629787,0.43948122058397915,0.6900441994644433,-0.514864623,0.6798491023464283,cc1690,B,NA
0.25,31,F08_2,days,-0.205746966,0.10220106495714687,-2.013158729,0.13756257441104097,-0.530996368,0.11950243557026285,cc1690,B,NA
0.25,32,C04_1,days,-0.018441784,0.098210089,-0.187778916,0.8630330553570554,-0.330990119,0.2941065507780482,cc1690,S,NA
0.25,32,D07_1,days,-0.395718156,0.31882582915844665,-1.241173455,0.3027483543123195,-1.410364238,0.6189279261907181,cc1690,S,NA
0.25,32,D08_1,days,-0.09084069,0.18381105032391412,-0.494206903,0.6550829942428497,-0.675809488,0.4941281081230026,cc1690,S,NA
0.25,32,F07_1,days,-0.052575894,0.14227325989706885,-0.369541639,0.7362681025310354,-0.505352904,0.4002011166057111,cc1690,S,NA
0.25,33,C03_1,days,-0.060041343,0.041397242,-1.450370634,0.24284034651885159,-0.191785842,0.071703155,cc1690,L,NA
0.25,33,D05_1,days,0.027131343329288984,0.13092565420296295,0.20722709765673242,0.8491015141189666,-0.389532521,0.44379520781436077,cc1690,L,NA
0.25,33,E08_1,days,-0.024277209,0.052143311683497166,-0.465586253,0.6732287505493049,-0.190220499,0.14166608050481655,cc1690,L,NA
0.25,33,G03_1,days,0.15000594365628395,0.1490330067199443,1.0065283319296372,0.3883115772296373,-0.324283598,0.6242954852574927,cc1690,L,NA
0.25,35,C04_2,days,0.11186099729015976,0.1411572601857428,0.7924565632895302,0.48597812119234063,-0.337364404,0.561086398,anc4,BS,NA
0.25,35,D07_2,days,0.20493859511750476,0.1251763689207437,1.6371987531229881,0.20011183284648337,-0.193428478,0.603305668,anc4,BS,NA
0.25,35,D08_2,days,-0.045726016,0.06790988,-0.673333786,0.5489660661569558,-0.261845563,0.17039352964673826,anc4,BS,NA
0.25,35,F07_2,days,0.1909357687162771,0.10175640454674346,1.8764005034058338,0.15725396852862866,-0.132898525,0.5147700624050151,anc4,BS,NA
0.25,4,B03_2,days,0.094298242,0.12282538698904107,0.7677422758028284,0.49853476447265843,-0.296586957,0.4851834411516448,anc3,S,NA
0.25,4,D04_2,days,0.064391385,0.159950725,0.40257013409929326,0.7142334244832786,-0.44464321,0.5734259803090027,anc3,S,NA
0.25,4,D10_2,days,-0.162051594,0.097191734,-1.667339269,0.1940380978197329,-0.471359068,0.14725587975991575,anc3,S,NA
0.25,4,F03_2,days,0.144384037,0.077430408,1.864694255998208,0.15908766329736188,-0.102034079,0.3908021517522511,anc3,S,NA
0.25,5,B09_3,days,-0.056881482,0.15689497698299076,-0.362544954,0.7409810102143064,-0.556191322,0.4424283576158275,anc5,C,NA
0.25,5,C04_3,days,0.081262828,0.20779983707688243,0.39106300381347364,0.7218696765647052,-0.580048995,0.742574652,anc5,C,NA
0.25,5,D06_3,days,0.17740586646349446,0.1666862599737672,1.064310078655639,0.3652556978765997,-0.353064206,0.7078759386585695,anc5,C,NA
0.25,5,E10_3,days,0.098145172,0.1523381420399572,0.6442586903065659,0.5652779869316037,-0.386662785,0.5829531291632448,anc5,C,NA
0.25,6,C02_1,days,0.22678321557688316,0.097057481,2.336586653783641,0.10153667240817514,-0.082097007,0.5356634385056236,cc1690,P,NA
0.25,6,C09_1,days,0.046883493,0.10766729434821341,0.43544785856830043,0.6926642111628082,-0.29576189,0.3895288758601376,cc1690,P,NA
0.25,6,E09_1,days,0.097428376,0.12445285350019573,0.7828536916408677,0.490825198,-0.298636148,0.4934928996015808,cc1690,P,NA
0.25,6,F04_1,days,0.14382148984274445,0.03592481,4.0034029877336925,0.027946179656165873,0.029492712456897385,0.2581502672285915,cc1690,P,NA
0.25,7,B08_3,days,-0.177494532,0.12206318438502274,-1.454120117,0.24188998463898234,-0.565954062,0.21096499818495928,anc3,B,NA
0.25,7,C07_3,days,0.070873291,0.12836839829518532,0.5521085578748542,0.6193417337455609,-0.337652244,0.47939882612915957,anc3,B,NA
0.25,7,D10_3,days,0.2267939760728338,0.1438563898080687,1.5765304299337648,0.21299601624103742,-0.23102126,0.6846092123089748,anc3,B,NA
0.25,7,F03_3,days,-0.136896295,0.139454902,-0.981652797,0.3986585315563429,-0.580704032,0.3069114426598256,anc3,B,NA
0.25,8,B05_1,days,0.47703723120100117,0.089819808,5.311047129985164,0.013034791691615316,0.1911905164642339,0.7628839459377684,anc4,P,NA
0.25,8,D03_1,days,0.5114980747192681,0.16324049854517728,3.1334018168151427,0.051928343,-0.008006047,1.0310021961870381,anc4,P,NA
0.25,8,E10_1,days,0.3686338496056036,0.15910830657029162,2.316873691586597,0.10337906493981862,-0.137719793,0.8749874919901754,anc4,P,NA
0.25,8,F06_1,days,0.552380614,0.13656386189777123,4.044852030603464,0.027201757,0.11777345637241443,0.9869877718360875,anc4,P,NA
0.25,9,C03_2,days,-0.079720662,0.2982590533068342,-0.267286645,0.806570208,-1.028914084,0.8694727605711597,cc1690,BS,NA
0.25,9,D05_2,days,-0.054732672,0.11282275023832873,-0.485120879,0.6608101143112219,-0.413785016,0.30431967289152273,cc1690,BS,NA
0.25,9,E08_2,days,0.43377092569750386,0.16457759501198113,2.6356620757881757,0.077945367,-0.089988433,0.9575302848758617,cc1690,BS,NA
0.25,9,G03_2,days,0.1271993690217894,0.055446325,2.294099189,0.10555828571891096,-0.049255583,0.3036543209004924,cc1690,BS,NA
0.25,anc2,B06_2,days,0.020887108444682865,0.053968516,0.3870239540672693,0.7245604450034075,-0.150864796,0.19263901268544073,anc2,none,NA
0.25,anc2,C10_2,days,0.2910754783397217,0.13701608598121315,2.124389090924932,0.12366675209826859,-0.144970858,0.7271218149350682,anc2,none,NA
0.25,anc2,E05_2,days,0.033803186,0.13251384962580628,0.25509171762333926,0.8151404924001754,-0.387915026,0.4555213966504959,anc2,none,NA
0.25,anc2,F10_2,days,-0.036038763,0.15348798459920063,-0.234798592,0.8294785402996095,-0.524506032,0.4524285068147859,anc2,none,NA
0.25,anc3,B07_3,days,-0.026314276,0.11197108359132239,-0.235009566,0.8293290037686775,-0.382656237,0.3300276855132173,anc3,none,NA
0.25,anc3,C06_3,days,0.23932069479151066,0.16968433377794945,1.4103876855519735,0.2532301622495447,-0.300690586,0.7793319758876733,anc3,none,NA
0.25,anc3,D07_3,days,0.051690846,0.085346318,0.6056599331648574,0.5874910784640343,-0.21991923,0.3233009214505978,anc3,none,NA
0.25,anc3,F05_3,days,0.083463971,0.097799576,0.8534185419065832,0.4561505408715039,-0.227777927,0.39470586913798167,anc3,none,NA
0.25,anc4,B11_3,days,0.044804613,0.094059683,0.47634237757775494,0.6663731240054217,-0.254535277,0.3441445027140851,anc4,none,NA
0.25,anc4,D04_3,days,-0.009402348,0.075524468,-0.124494068,0.9087975034591403,-0.249754913,0.23095021605507154,anc4,none,NA
0.25,anc4,E02_3,days,-0.18524703,0.11939729534012822,-1.551517806,0.21857535495834995,-0.565222511,0.19472845169282996,anc4,none,NA
0.25,anc4,F06_3,days,0.1996179693516689,0.11460929228576226,1.741725870306828,0.17992196168428906,-0.165119949,0.5643558881376736,anc4,none,NA
0.25,anc5,B08_1,days,-0.112451998,0.21003579601613218,-0.535394443,0.6295226358176247,-0.780879641,0.5559756450887363,anc5,none,NA
0.25,anc5,C11_1,days,0.16489934038876852,0.1260989605801224,1.307697855954908,0.2821620196866501,-0.236403831,0.566202512,anc5,none,NA
0.25,anc5,E07_1,days,0.093100651,0.082881508,1.1232982320104041,0.3430919031898873,-0.170665297,0.35686659869437243,anc5,none,NA
0.25,anc5,F05_1,days,0.003221386,0.14580446425287508,0.022093875,0.983760439,-0.460793493,0.4672362641257233,anc5,none,NA
0.25,cc1690,B04_3,days,-0.42687539,0.25945686381721905,-1.645265357,0.1984655523633597,-1.252582927,0.39883214800676686,cc1690,none,NA
0.25,cc1690,C05_3,days,0.14005604354581366,0.10863972016101597,1.2891789792742034,0.2877418231318822,-0.205684032,0.4857961195792948,cc1690,none,NA
0.25,cc1690,E05_3,days,-0.16554608,0.16558915049219255,-0.999739896,0.3911097851816452,-0.69252466,0.3614325001270432,cc1690,none,NA
0.25,cc1690,F07_3,days,0.082114029,0.23642423938571575,0.3473164542520569,0.7512913700631884,-0.670293419,0.8345214756352684,cc1690,none,NA
1.5,1,B09_4,days,-0.126406444,0.087910854,-1.437893484,0.24603218087762332,-0.406178015,0.15336512778781142,anc2,N,NA
1.5,1,C06_4,days,0.093102266,0.14340858225064199,0.6492098643138529,0.5624745645345411,-0.363287847,0.5494923789539116,anc2,N,NA
1.5,1,E02_4,days,-0.104642146,0.076508945,-1.367711261,0.2648504709134461,-0.348127755,0.13884346371440448,anc2,N,NA
1.5,1,F11_4,days,0.04854966,0.091283439,0.5318561656718421,0.6316922247699375,-0.241954983,0.33905430327496067,anc2,N,NA
1.5,10,C02_6,days,0.061361213,0.132376425,0.46353580704856595,0.6745405203777843,-0.359919653,0.482642079,anc2,L,NA
1.5,10,D05_6,days,-0.120009826,0.082577746,-1.453295004,0.24209877421337167,-0.382809071,0.14278941779258694,anc2,L,NA
1.5,10,D11_6,days,-0.268513445,0.16103040876486274,-1.667470432,0.19401212548022137,-0.780984075,0.24395718421874613,anc2,L,NA
1.5,10,F08_6,days,-0.21349257,0.053285659,-4.006567156,0.027888434,-0.383071318,-0.043913822,anc2,L,NA
1.5,11,B07_4,days,0.09649629,0.044426138873480694,2.172061150975097,0.11822689181619052,-0.044887511,0.23788009185084152,anc4,N,NA
1.5,11,C07_4,days,-0.006662562,0.066685478,-0.099910241,0.9267178940222653,-0.218885514,0.20556038992145417,anc4,N,NA
1.5,11,D11_4,days,-0.091846986,0.24416048762164544,-0.376174651,0.7318144844477704,-0.868874628,0.6851806554931099,anc4,N,NA
1.5,11,G02_4,days,-0.009705648,0.1936636030832377,-0.050116015,0.9631800032861383,-0.626029666,0.6066183699663505,anc4,N,NA
1.5,14,B04_4,days,0.027103015,0.049239469,0.5504327335675266,0.6203574370098452,-0.12959895,0.18380498132495265,anc2,S,NA
1.5,14,D06_4,days,0.22483108261392612,0.12522818306020872,1.7953712744185477,0.17046850672041264,-0.173700886,0.6233630511112792,anc2,S,NA
1.5,14,D09_4,days,-0.066389973,0.229180193,-0.2896846,0.7909250868770803,-0.795743632,0.6629636866467563,anc2,S,NA
1.5,14,F08_4,days,0.18920668280162548,0.040225584,4.703640461706365,0.018182663042330644,0.061190923,0.3172224428324374,anc2,S,NA
1.5,15,B02_6,days,-0.002909824,0.167323577,-0.017390399,0.9872170866065864,-0.535408123,0.5295884760208381,anc4,S,NA
1.5,15,C11_6,days,0.075148991,0.10647171427384534,0.7058117877809525,0.5311775333875425,-0.263691523,0.41398950470774726,anc4,S,NA
1.5,15,E07_6,days,0.1261150380166942,0.04250457,2.967093600558503,0.059205936,-0.009153474,0.26138355017330256,anc4,S,NA
1.5,15,F02_6,days,0.1719576152333347,0.12354511015457606,1.3918609568455305,0.25820619152050417,-0.221218064,0.565133295,anc4,S,NA
1.5,16,B05_6,days,0.29816633693523986,0.1637609933340455,1.820740891129242,0.1661976408657187,-0.222994231,0.8193269051207629,anc5,B,NA
1.5,16,C08_6,days,0.099407014,0.11933328865585613,0.8330199826033862,0.46595009731393205,-0.28036477,0.4791787976202897,anc5,B,NA
1.5,16,E04_6,days,0.2992699236796142,0.202633189,1.4769047693853434,0.2362012665479701,-0.345599321,0.9441391682234574,anc5,B,NA
1.5,16,E11_6,days,0.12732240335661524,0.12714703180696024,1.0013792815071079,0.39043228387456536,-0.277316198,0.531961005,anc5,B,NA
1.5,17,B08_5,days,0.044638882,0.10410641731172471,0.4287812707136385,0.6970073761142997,-0.286674201,0.37595196503438777,anc2,P,NA
1.5,17,C11_5,days,0.15188361276260107,0.090266341,1.6826162487793808,0.19103929282273285,-0.135384172,0.4391513974521437,anc2,P,NA
1.5,17,E07_5,days,0.12436016607594685,0.059505167002682394,2.089905337,0.12778850949649798,-0.065011833,0.3137321649489235,anc2,P,NA
1.5,17,F05_5,days,0.31434256485548384,0.098359391,3.195857178629924,0.049488512,0.001319085,0.6273660443798739,anc2,P,NA
1.5,18,B11_5,days,-0.206597948,0.12328074270331801,-1.675833089,0.1923642739232663,-0.598932292,0.18573639625365482,anc5,S,NA
1.5,18,D02_5,days,-0.051419508,0.15730753271370015,-0.32687251,0.765242659,-0.552042284,0.44920326823897705,anc5,S,NA
1.5,18,E06_5,days,-0.0542533,0.16707928528264826,-0.324715894,0.7667215025888983,-0.585974154,0.4774675546312224,anc5,S,NA
1.5,18,E11_5,days,0.059284093693901904,0.24069970062058976,0.24629899223410445,0.8213415101346179,-0.706729779,0.8252979666167923,anc5,S,NA
1.5,19,B03_4,days,-0.085348204,0.2425683121003261,-0.351852241,0.7482130040056019,-0.857308833,0.6866124244122332,anc2,B,NA
1.5,19,D04_4,days,0.005844576,0.2001071845544746,0.029207225745858153,0.9785336857400235,-0.630985794,0.6426749458587634,anc2,B,NA
1.5,19,D10_4,days,0.05692321,0.1822474830105423,0.31234016891604394,0.7752334197035677,-0.523069619,0.6369160385821923,anc2,B,NA
1.5,19,F03_4,days,-0.071186842,0.079391132,-0.896659869,0.43597575426845603,-0.323844857,0.18147117264598972,anc2,B,NA
1.5,2,B10_5,days,6.311189574122229e-4,0.10757835356078023,0.005866598,0.9956874662984136,-0.341731215,0.3429934527754217,anc3,BS,NA
1.5,2,C08_5,days,0.282986985,0.21230451435306052,1.3329296658620842,0.274742018,-0.392660732,0.9586347026755864,anc3,BS,NA
1.5,2,E04_5,days,0.21817245486200015,0.15254732557693174,1.4301952134321276,0.24802418063056925,-0.267301218,0.7036461275252175,anc3,BS,NA
1.5,2,F09_5,days,0.2623826059487199,0.1069565039868836,2.453171113192861,0.091421027,-0.078000725,0.6027659368878397,anc3,BS,NA
1.5,20,B06_6,days,0.07366693,0.12795694198843865,0.5757165584612914,0.6051546227911793,-0.333549167,0.48088302753932327,anc4,L,NA
1.5,20,D03_6,days,0.067247031,0.18075938576323122,0.3720251120030173,0.734598976,-0.508010009,0.6425040701017103,anc4,L,NA
1.5,20,D08_6,days,0.038499297,0.039276123983965794,0.9802213858064249,0.3992617513079656,-0.086494859,0.16349345233930468,anc4,L,NA
1.5,20,E09_6,days,-0.152984455,0.069872999,-2.189464562,0.11631268451649995,-0.375351522,0.069382612,anc4,L,NA
1.5,21,C02_5,days,0.25935239957528083,0.057872307094784595,4.481459485458347,0.020718967861093753,0.07517689,0.4435279094673222,anc4,B,NA
1.5,21,C09_5,days,0.2279909453065441,0.055119577521678176,4.136297039,0.025647581379656705,0.052575849,0.40340604113920775,anc4,B,NA
1.5,21,E09_5,days,0.22344168625437635,0.075466017,2.9608252104161195,0.059504533,-0.016724861,0.4636082338658321,anc4,B,NA
1.5,21,F04_5,days,0.2413624598656874,0.030760025942018158,7.846627318216484,0.004311157,0.14347032895608072,0.3392545907752941,anc4,B,NA
1.5,22,B05_5,days,-0.152711048,0.13424617320467766,-1.13754489,0.3379413246130776,-0.579942286,0.27452018962069213,cc1690,C,NA
1.5,22,D03_5,days,-0.133456888,0.1619877728089411,-0.823870133,0.4704048111798511,-0.648974277,0.38206050120292745,cc1690,C,NA
1.5,22,E10_5,days,0.11144696250900803,0.095445779,1.1676468390092296,0.3273114266342547,-0.192304105,0.41519803023153284,cc1690,C,NA
1.5,22,F06_5,days,-0.372717313,0.1382764698318175,-2.695450018,0.074071014,-0.812774754,0.067340127,cc1690,C,NA
1.5,23,B06_4,days,-0.105032573,0.1667571807150115,-0.629853377,0.5734940710048959,-0.635728347,0.42566320026487575,anc5,L,NA
1.5,23,C10_4,days,-0.006907206,0.2141727062977822,-0.032250636,0.9762978680806298,-0.688500344,0.6746859319112339,anc5,L,NA
1.5,23,E05_4,days,-0.020784809,0.040057157,-0.5188788,0.6396921511063773,-0.14826456,0.10669494083016809,anc5,L,NA
1.5,23,F10_4,days,0.1971843162160581,0.23727344466088712,0.8310424982360555,0.4669097559104898,-0.557925681,0.9522943135190367,anc5,L,NA
1.5,24,B11_4,days,0.33884738923918495,0.1400642336705944,2.4192285236507445,0.094234022,-0.106899514,0.784594292,anc4,C,NA
1.5,24,D02_4,days,-0.06954724,0.2724959155968039,-0.255223053,0.8150480049062309,-0.936750859,0.7976563802804443,anc4,C,NA
1.5,24,E06_4,days,-0.010101977,0.16854920660685768,-0.059934886,0.9559766866960869,-0.546500777,0.5262968223990842,anc4,C,NA
1.5,24,E11_4,days,0.079535147,0.14219461039002282,0.5593400977458352,0.614971814,-0.372991565,0.5320618597414708,anc4,C,NA
1.5,25,B02_4,days,0.1281116465088405,0.19018146332241104,0.6736284613167333,0.548802611,-0.477130649,0.7333539417926966,anc2,BS,NA
1.5,25,C05_4,days,0.036866868,0.068003464,0.5421322007306884,0.6254050282415626,-0.179550506,0.2532842421755321,anc2,BS,NA
1.5,25,E03_4,days,0.14828291484289638,0.13715721887235913,1.081116371868775,0.35880180644905796,-0.28821257,0.5847783992862245,anc2,BS,NA
1.5,25,F02_4,days,0.092150383,0.12278139291078259,0.7505240033173712,0.50744148,-0.298594808,0.48289557276679096,anc2,BS,NA
1.5,26,B09_5,days,-0.261456023,0.087445327,-2.989937055,0.058133554,-0.539746081,0.016834034,anc3,L,NA
1.5,26,C06_5,days,0.13317497584292703,0.20736076219305058,0.642238071,0.5664251057882178,-0.526739516,0.7930894673450143,anc3,L,NA
1.5,26,E02_5,days,-0.096660258,0.11675360229787513,-0.827899575,0.46843851385518037,-0.468222328,0.27490181252475815,anc3,L,NA
1.5,26,F11_5,days,-0.096594815,0.16222060931036802,-0.595453413,0.5934699276288938,-0.612853194,0.4196635632711496,anc3,L,NA
1.5,27,B07_5,days,-0.193989939,0.17181761067086732,-1.129045725,0.34100468214444496,-0.740790259,0.35281038153364797,anc3,N,NA
1.5,27,C07_5,days,0.068181882,0.077374442,0.8811938482949042,0.4430985343956833,-0.178058125,0.31442188993555187,anc3,N,NA
1.5,27,D11_5,days,0.071874647,0.1280315441266118,0.5613823298378374,0.6137415708739697,-0.335578868,0.47932816110003695,anc3,N,NA
